Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240104081001,0,1016.91,16.3,90.58,7214.08,12.07
20240104082001,0,1017.07,16.62,89.8,7620.83,13.51
20240104083001,0,1017.2,16.83,89.07,8065.92,14.96
20240104084001,0,1017.27,17.1,88.83,8736.17,17.52
20240104085001,0,1017.34,17.45,87.42,9704.17,21.51
20240105070001,0,1015.32,12.72,100,4887.75,16.56
20240105071001,0,1015.38,14.38,100,9335.5,56.8
20240105072001,0,1015.48,16.42,100,13769.75,101.68
20240105073001,0,1015.55,18.44,97.31,19419.25,172.91
20240105074001,1.06,1015.67,19.93,81.47,25855.16,270.8
20240105075001,1.01,1015.74,21.46,71.45,32208.08,377.13
20240105080001,0,1015.74,22.97,63.43,38149.24,484.15
20240105081001,0,1015.78,24.08,59.47,43991.63,581.81
20240105082001,2.14,1015.81,24.87,57.3,50508.18,713.85
20240105083001,0.78,1015.86,26.29,53.68,55909.76,860.25
20240105084001,1.35,1015.91,27.54,49.21,61080.27,991.46
20240105085001,1.55,1015.94,27.1,49.94,66768.28,1132.29
20240106070001,0.37,1014.97,12.71,100,5165.17,17.83
20240106071001,0.69,1014.98,14.4,100,11783.33,84.87
20240106072001,0.55,1015.08,16.56,100,13277.66,149.77
20240106073001,0.6,1015.23,18.43,100,19411.25,193.42
20240106074001,0.32,1015.39,19.4,95.18,24100,254.17
20240106075001,0.37,1015.56,20.07,87.42,23042.9,209.74
20240106080001,0.45,1015.55,21.06,82.78,39418.59,505.61
20240106081001,0.47,1015.68,23.87,67.12,42034.88,536.7
20240106082001,0.8,1015.82,23.83,64.22,28248.86,237.88
20240106083001,0.49,1015.84,23.52,65.16,55101.75,880.25
20240106084001,0.5,1015.8,26.3,57.19,56151.27,870.18
20240106085001,0.73,1015.77,27.46,52.75,66608.36,1106.22
20240107070001,0,1016.82,17.7,100,462.08,0.1
20240107071001,0.03,1016.94,17.79,100,758.33,0.23
20240107072001,0,1017.11,17.81,100,1065.58,0.37
20240107073001,0.04,1017.34,17.89,100,1087.5,0.35
20240107074001,0.09,1017.54,17.89,100,1102.42,0.37
20240107075001,0.02,1017.7,17.9,100,1739.33,0.83
20240107080001,0.1,1017.73,18.03,100,2345.08,1.38
20240107081001,0.01,1017.85,18.17,100,2169.5,1.23
20240107082001,0,1017.9,18.25,100,2279.67,1.35
20240107083001,0,1017.97,18.31,100,2286.17,1.29
20240107084001,0,1018.09,18.46,100,1982,1.03
20240107085001,0.02,1018.22,18.52,100,2414.58,1.38
20240108070001,0.97,1016.38,15.04,100,3269.58,3.29
20240108071001,0.01,1016.45,15.5,100,5318.58,8.48
20240108072001,0.03,1016.5,16.08,100,7280.67,17.12
20240108073001,0,1016.5,16.5,100,8549.67,19.9
20240108074001,0.05,1016.53,16.91,100,9614.08,25.53
20240108075001,0.1,1016.65,17.43,100,16017.33,88.1
20240108080001,0.46,1016.63,19.3,100,20343.08,132.63
20240108081001,0.7,1016.71,20.8,91.96,23013.16,144.16
20240108082001,0.27,1016.61,21.44,85.61,28986.14,225.66
20240108083001,0.18,1016.59,24.15,75.98,37589.16,438.92
20240108084001,0.93,1016.76,25.17,64.32,31006.04,255.58
20240108085001,0.6,1016.89,24.34,65.61,26201.96,216.51
20240109070001,0.92,1011.34,14.69,100,2152.42,1.2
20240109071001,1.21,1011.34,15.01,100,5778.83,26.51
20240109072001,1.73,1011.38,17.26,100,15515,147.69
20240109073001,1.17,1011.52,19.52,100,10109.75,63.19
20240109074001,0.85,1011.59,17.84,100,5405.25,6.73
20240109075001,1.02,1011.72,16.67,100,5861.25,7.21
20240109080001,0.31,1011.75,16.33,100,7493.67,12.53
20240109081001,0.28,1011.82,16.59,100,10528.92,25.38
20240109082001,0.24,1011.83,16.96,100,13011.75,37.03
20240109083001,0.84,1011.85,18.12,100,38173.38,431.21
20240109084001,1.05,1011.74,22.96,84.86,68482.5,1163.23
20240109085001,1.05,1011.71,27.2,61.63,72668.14,1238.49
20240110070001,0.06,1010.49,18.11,100,961.75,0.42
20240110071001,0.05,1010.61,18.21,100,1492.17,0.77
20240110072001,0,1010.73,18.33,100,1882.58,1.01
20240110073001,0.35,1010.77,18.44,100,1756.75,0.88
20240110074001,0.04,1010.89,18.51,100,1724.25,0.87
20240110075001,0,1011.06,18.62,100,2784.83,2.09
20240110080001,0,1011.22,18.83,100,3747.5,3.76
20240110081001,0,1011.34,19.19,100,5074.83,6.75
20240110082001,0.32,1011.49,19.43,100,8301.5,17.35
20240110083001,0,1011.68,19.52,100,8518.17,17.47
20240110084001,0.52,1011.74,19.79,100,13664.83,44.93
20240110085001,0.62,1011.83,19.68,100,12904.92,40.32
20240111070001,0,1015.7,13.91,100,1435.42,0.58
20240111071001,0,1015.81,14.03,100,2589.08,1.78
20240111072001,0.01,1015.98,14.37,100,3622.83,3.32
20240111073001,0.01,1016.14,14.76,100,4462.08,4.94
20240111074001,0,1016.27,15.12,100,5758.42,7.97
20240111075001,0.16,1016.29,15.47,97.96,7279.17,12.27
20240111080001,0,1016.39,15.77,95.1,7929.33,14.36
20240111081001,0.03,1016.45,16.18,91.92,8774.33,17.67
20240111082001,0.02,1016.49,16.58,89.28,10013.5,22.84
20240111083001,0.11,1016.51,17.03,86.67,11335.08,29.08
20240111084001,0,1016.58,17.39,85.09,11982.87,32.35
20240111085001,0.04,1016.58,17.8,82.83,13097.5,38.68
20240112070001,0.94,1014.2,12.38,100,1172.34,0.44
20240112071001,0.88,1014.24,12.82,100,2227.67,2.65
20240112072001,0.38,1014.28,13.51,100,3483.92,4.6
20240112073001,0.37,1014.34,14.02,100,5054.21,10.22
20240112074001,0.37,1014.38,14.59,100,6764.17,12.57
20240112075001,0.75,1014.46,15.05,100,9023.42,22.15
20240112080001,0.14,1014.42,15.91,100,12189,40.05
20240112081001,0.73,1014.41,16.85,97.07,14286.5,53.67
20240112082001,0.69,1014.41,17.65,91.2,25707.2,200.56
20240112083001,0.86,1014.44,19.52,80.13,27586.08,203.04
20240112084001,0.13,1014.43,20.53,74.67,28127.09,184.91
20240112085001,0.14,1014.4,21.41,68.8,31747.5,236.92
20240113070001,0.32,1015.25,14.01,100,2210.33,1.17
20240113071001,0.01,1015.39,14.27,100,3651.58,3.41
20240113072001,0.01,1015.52,14.8,100,5012.67,6.17
20240113073001,0.05,1015.63,15.38,100,6183.42,9.18
20240113074001,0.13,1015.72,15.92,100,7689.92,13.91
20240113075001,0.17,1015.83,16.64,100,8418.5,16.65
20240113080001,0.27,1015.95,17.29,100,9745.08,22.35
20240113081001,0.14,1016.05,17.92,100,11052.83,28.3
20240113082001,0.2,1016.21,18.78,100,20439.75,111.75
20240113083001,0.4,1016.34,20.31,92.74,19670.83,89.2
20240113084001,0.08,1016.43,20.82,85.12,21560.5,103.53
20240113085001,0.08,1016.57,21.95,82.11,24265.42,127.38
20240114070001,0.46,1016.87,14.94,100,2129.75,1.07
20240114071001,0.74,1016.92,15.2,100,3472.42,2.73
20240114072001,0.79,1017.02,15.39,100,4143.5,3.77
20240114073001,0.58,1017.17,15.66,100,6186.34,8.67
20240114074001,0.71,1017.19,16.18,100,7776.33,13.21
20240114075001,1.15,1017.29,16.59,100,9278.17,18.74
20240114080001,1.39,1017.36,16.85,100,10449.75,23.06
20240114081001,0.47,1017.37,17.01,100,12615,33.25
20240114082001,0.38,1017.37,17.71,100,24540.76,160.99
20240114083001,0.26,1017.41,19.28,96.19,18712.25,75.34
20240114084001,0.71,1017.53,19.87,89.56,31820.66,221.67
20240114085001,0.14,1017.6,22.13,78.94,49692.8,578.05
20240116070001,0,1018.82,15.9,100,802.25,0.25
20240116071001,0,1018.74,15.94,100,1578.33,0.76
20240116072001,0.08,1018.86,16.14,100,2078.84,1.15
20240116073001,0.02,1018.92,16.21,100,2609.83,1.6
20240116074001,0,1018.99,16.32,100,2925.83,2.16
20240116075001,0,1019.06,16.46,100,3583.67,3.44
20240116080001,0,1019.25,16.65,100,4212.5,4.48
20240116081001,0,1019.34,16.85,100,6757.42,10.55
20240116082001,0,1019.5,17.23,100,9059.5,17.72
20240116083001,0.07,1019.66,17.6,100,8891.5,17.59
20240116084001,0.1,1019.82,17.8,100,7816.25,14.22
20240116085001,0.08,1019.89,17.95,100,10963,26.31
20240117070001,0.16,1017.51,15.89,100,1867.92,1.06
20240117071001,0.61,1017.55,16.13,100,4956.92,7.49
20240117072001,0.9,1017.66,16.53,100,7148.83,13.43
20240117073001,0.8,1017.74,16.91,100,7046.83,12.24
20240117074001,0.64,1017.69,17.22,100,7631.17,13.78
20240117075001,0.21,1017.69,17.5,100,8813.33,17.4
20240117080001,0.16,1017.75,17.8,100,9207.25,19.54
20240117081001,0.19,1017.84,18.24,100,12741.83,37.5
20240117082001,0.33,1017.79,18.92,100,15213.67,51.36
20240117083001,0.3,1017.81,19.42,100,15745.5,55.44
20240117084001,0.35,1017.84,19.92,100,18040.33,71.99
20240117085001,0.79,1017.87,20.42,100,20943.17,97.19
20240118070001,1.12,1013.41,14.11,100,3146.25,3.1
20240118071001,0.43,1013.56,14.36,100,4943.67,7.29
20240118072001,1.24,1013.55,14.65,100,6079.08,10.34
20240118073001,1.04,1013.61,14.93,100,7371.17,15.02
20240118074001,0.27,1013.75,15.29,100,16153.83,107.45
20240118075001,0.48,1013.84,17.26,100,29085.34,294.54
20240118080001,1.4,1013.91,19.7,96.89,22888.49,184.79
20240118081001,1.58,1013.91,19.25,91.42,22623.11,199.42
20240118082001,0.64,1014,19.9,88.66,47895.74,590.33
20240118083001,0.7,1013.95,24.12,71.32,57319.81,814.83
20240118084001,0.49,1014.01,26.26,60.1,56752.69,806.17
20240118085001,1.02,1014.02,28.04,52.22,78479.95,1264.58
20240119070001,0.43,1012.13,16.98,100,2601.25,1.89
20240119071001,0.65,1012.3,17.28,100,3936.42,4.03
20240119072001,0.4,1012.35,17.59,100,5658.42,8.08
20240119073001,0.33,1012.36,18.11,100,8432.34,18.33
20240119074001,0.44,1012.41,19.01,100,11777.08,35.65
20240119075001,0.59,1012.51,20,100,17638.33,80.53
20240119080001,0.19,1012.52,21.25,95.53,16779.17,68.49
20240119081001,0.05,1012.6,22.46,89.34,29435.32,255.43
20240119082001,0.38,1012.63,25.15,73.5,25185.92,148.91
20240119083001,0.41,1012.68,24.96,69.4,22480,111.81
20240119084001,0.28,1012.68,24.4,71.1,23117.58,117.6
20240119085001,0.68,1012.74,24.71,68.93,28525.25,181.47
20240120070001,0.19,1009.5,16.61,100,3231.33,4.08
20240120071001,0.06,1009.72,17.01,100,4986.25,8.36
20240120072001,0.03,1009.86,17.49,100,4646.58,5.94
20240120073001,0.02,1009.96,17.62,100,5549.33,6.98
20240120074001,0.18,1010.04,17.9,100,7466.08,12.79
20240120075001,0.04,1010.01,18.3,100,6958.67,11.53
20240120080001,0.19,1010.14,18.81,100,15296.25,60.77
20240120081001,0.78,1010.22,20.28,100,23168.75,137.19
20240120082001,0.93,1010.36,22.17,100,37984.78,336.04
20240120083001,0.38,1010.36,24.37,94.11,38416.84,331.7
20240120084001,0.37,1010.36,25.42,81.76,26160.12,160.56
20240120085001,0.29,1010.34,25.77,78.52,45509.16,489.74
20240121070001,0.04,1014.7,16.71,100,910.23,0.33
20240121071001,0.04,1014.86,16.76,100,1462.17,0.71
20240121072001,0.15,1014.91,16.81,100,2525.55,1.79
20240121073001,0.01,1015.05,16.93,100,3751.25,3.54
20240121074001,0.06,1015.14,17.21,100,3872.83,3.68
20240121075001,0.02,1015.22,17.4,100,3516.58,3.03
20240121080001,0.02,1015.29,17.48,100,3110.45,2.42
20240121081001,0,1015.38,17.55,100,3260.58,2.66
20240121082001,0,1015.55,17.63,100,3641.92,3.31
20240121083001,0.01,1015.63,17.83,100,4663.33,5.25
20240121084001,0,1015.72,18.05,100,4816.75,5.58
20240121085001,0.02,1015.74,18.23,100,5343.58,6.86
20240122070001,0.02,1017.01,15.96,100,1059.25,0.3
20240122071001,0,1017.11,16.04,100,1449.42,0.59
20240122072001,0,1017.2,16.25,100,2924.33,2.24
20240122073001,0.05,1017.25,16.76,100,4595.17,5.14
20240122074001,0.43,1017.18,17.33,100,7452.75,12.81
20240122075001,0.34,1017.19,17.9,100,9023.5,18.14
20240122080001,0.39,1017.24,18.44,100,10906.25,26.42
20240122081001,0.16,1017.25,18.9,100,11263.17,29.46
20240122082001,0.1,1017.22,19.62,100,14172.81,46.05
20240122083001,0.02,1017.2,20.47,100,16422.83,61.35
20240122084001,0,1017.2,21.78,99.14,21690.75,116.72
20240122085001,0,1017.22,25.6,88.2,70312.99,1230.3
20240123070001,0.1,1019.97,11.42,100,2200.67,1.65
20240123071001,0,1020.31,11.67,100,3400.08,3.35
20240123072001,0,1020.54,11.85,100,3224.5,2.94
20240123073001,0.41,1020.72,11.86,100,3415.33,3.14
20240123074001,0.11,1020.84,11.94,100,6778.25,12.73
20240123075001,0.02,1020.83,12.5,100,7481.58,14.22
20240123080001,0,1020.74,12.87,100,7087.75,11.87
20240123081001,0.09,1020.82,13.03,100,9943.33,24.82
20240123082001,0.1,1020.93,13.5,100,12923.92,38.73
20240123083001,0.08,1021.15,13.72,100,9680.58,21.89
20240123084001,0.11,1021.42,13.53,100,6657.17,10.28
20240123085001,0.2,1021.44,13.43,100,11337.75,31.5
20240124070001,0,1022.84,10.87,100,771.5,0.21
20240124071001,0,1022.98,11.02,100,1181,0.43
20240124072001,0,1023.13,11.12,100,1448.92,0.59
20240124073001,0,1023.19,11.22,100,1812.92,0.89
20240124074001,0,1023.26,11.37,100,2116.83,1.18
20240124075001,0,1023.32,11.55,100,2656.58,1.78
20240124080001,0,1023.39,11.76,100,3396.58,2.82
20240124081001,0,1023.51,11.98,100,3681.58,3.28
20240124082001,0.04,1023.58,12.11,100,4015.42,3.86
20240124083001,0,1023.56,12.3,100,4828.08,5.47
20240124084001,0.01,1023.56,12.61,100,6009.75,8.13
20240124085001,0,1023.64,13.01,100,6291.67,8.84
20240125070001,0,1021.91,12.54,100,446.92,0.09
20240125071001,0.02,1022.01,12.6,100,704.08,0.18
20240125072001,0.13,1022.18,12.69,100,984.33,0.3
20240125073001,0.22,1022.22,12.7,100,1130.58,0.38
20240125074001,0.1,1022.14,12.71,100,1766.92,0.83
20240125075001,0.01,1022.06,12.91,100,3367.17,2.66
20240125080001,0.03,1022.19,13.3,100,3646.17,3.15
20240125081001,0,1022.34,13.5,100,2763,1.91
20240125082001,0,1022.38,13.52,100,3145.83,2.44
20240125083001,0.02,1022.45,13.6,100,3878.75,3.65
20240125084001,0.02,1022.45,13.86,100,5930.92,8.12
20240125085001,0.23,1022.48,14.32,100,7035.08,10.88
20240126070001,0,1022.08,13.1,100,764.75,0.23
20240126071001,0,1022.14,13.12,100,1177.75,0.48
20240126072001,0,1022.18,13.25,100,1707.83,0.92
20240126073001,0,1022.27,13.4,100,2201.83,1.43
20240126074001,0,1022.31,13.51,100,2342.92,1.63
20240126075001,0,1022.37,13.61,100,2615,1.92
20240126080001,0,1022.38,13.6,100,2867.08,2.22
20240126081001,0,1022.4,13.7,100,3048.5,2.62
20240126082001,0.02,1022.45,13.7,100,3451.42,3.21
20240126083001,0,1022.59,13.79,100,4041.08,4.28
20240126084001,0,1022.64,13.92,100,5009.08,6.42
20240126085001,0,1022.64,14.09,100,5655.75,7.85
20240127070001,0,1019.94,14.19,100,1328.58,0.58
20240127071001,0,1019.99,14.31,100,2172.92,1.42
20240127072001,0,1020.03,14.51,100,3433.84,3.26
20240127073001,0,1020.15,14.79,100,4793.58,6.06
20240127074001,0,1020.23,15.07,100,4904,6.1
20240127075001,0,1020.32,15.23,100,5161.67,6.72
20240127080001,0.01,1020.34,15.62,100,6974.17,12.07
20240127081001,0,1020.3,16.21,100,9338.58,20.89
20240127082001,0,1020.19,16.88,100,8997.17,18.84
20240127083001,0,1020.25,17.19,100,9491.83,20.47
20240127084001,0,1020.39,17.41,100,11763.58,30.86
20240127085001,0,1020.44,17.97,100,13750.92,42.24
20240128070001,0.02,1021.06,13.98,100,668.5,0.21
20240128071001,0.04,1021.15,13.99,100,917.58,0.28
20240128072001,0,1021.31,14,100,870.25,0.23
20240128073001,0,1021.42,14,100,1294.5,0.47
20240128074001,0.02,1021.64,14,100,1282,0.46
20240128075001,0,1021.77,14.09,100,2323.42,1.32
20240128080001,0,1021.94,14.18,100,2835.67,1.92
20240128081001,0.01,1022.05,14.35,100,3136.92,2.31
20240128082001,0.05,1022.17,14.4,100,4055.17,3.73
20240128083001,0.01,1022.27,14.3,100,4320.75,4.23
20240128084001,0.04,1022.29,14.37,100,5334.17,6.37
20240128085001,0,1022.34,14.61,100,4970.67,5.42
20240129070001,0.64,1020.13,14.4,100,924.17,0.27
20240129071001,0.54,1020.21,14.5,100,1511.67,0.64
20240129072001,0.48,1020.28,14.65,100,2399.92,1.47
20240129073001,0.61,1020.37,14.85,100,2778.17,1.86
20240129074001,0.23,1020.39,15.04,100,4032.42,3.78
20240129075001,0.64,1020.44,15.26,100,5266.75,6.3
20240129080001,0.43,1020.55,15.32,100,5489.25,6.83
20240129081001,0.26,1020.68,15.5,100,5800.08,7.44
20240129082001,0.18,1020.74,15.78,100,6382.42,8.91
20240129083001,0.42,1020.76,16.26,100,8190.17,14.25
20240129084001,0.19,1020.74,16.81,100,11039.5,25.83
20240129085001,0.38,1020.77,17.76,100,15525.33,49.35
20240130070001,0.38,1015.89,17.29,100,5293.42,9.49
20240130071001,0.53,1015.89,18.12,100,5772.92,7.46
20240130072001,0.77,1015.95,18.8,100,9127.5,29.77
20240130073001,0.9,1015.98,18.61,100,13189.25,64.81
20240130074001,0.52,1016.08,21.19,100,32459.58,253.25
20240130075001,0.2,1016.06,24.94,90.27,39151.34,356.47
20240130080001,0.01,1016.03,26.84,75.48,21653.22,108.31
20240130081001,0.5,1016.04,25.86,74.91,37805.78,361.25
20240130082001,0.38,1016.05,27.25,68.28,36209.04,275.44
20240130083001,0.37,1016.04,28.35,64.85,37795.35,372.24
20240130084001,0.25,1016.04,27.54,62.95,16247.33,55.18
20240130085001,0.31,1016.04,25.76,69.69,20003.25,85.77
20240131070001,0.51,1015.66,18.69,100,4077.5,5.08
20240131071001,1.14,1015.83,19.28,100,5203.25,7.63
20240131072001,1.42,1015.91,20.06,100,8662.08,20.81
20240131073001,1.62,1015.99,21.05,100,11221.16,35.67
20240131074001,2.69,1016.04,21.88,100,16143.17,84.32
20240131075001,1.36,1016.07,22.27,100,12184.5,36.54
20240131080001,1.38,1016.11,22.34,100,17223.92,73.93
20240131081001,1.2,1016.31,23.28,98.85,21503,112.04
20240131082001,0.5,1016.28,24.33,92.05,28585.67,202.23
20240131083001,0.03,1016.44,26.22,82.59,35024.33,301.04
20240131084001,0.56,1016.45,30.36,69.41,81925.82,1313.61
20240131085001,2.8,1016.44,34.49,48.29,77554.56,1214.21
20240201070001,2.5,1014.39,17.74,100,5526.5,45.01
20240201071001,2.25,1014.45,19.81,100,10869.75,101.9
20240201072001,2.33,1014.44,21.79,100,17928.08,163.12
20240201073001,2.55,1014.43,23.61,100,25877.58,240.26
20240201074001,2.01,1014.4,25.02,94.67,32791.5,333.06
20240201075001,2.19,1014.37,26.85,79.13,39607.67,446.64
20240201080001,2.41,1014.35,28.46,69.44,47228.7,571.41
20240201081001,1.84,1014.39,29.86,62.95,55205.75,705.05
20240201082001,2.04,1014.42,31.38,57.74,62301.43,852.76
20240201083001,1.71,1014.35,32.65,54.16,68801.8,999.88
20240201084001,2.66,1014.34,33.88,48.97,74850.26,1130.88
20240201085001,1.94,1014.37,33.77,48.03,79209.48,1240.59
20240202070001,0.14,1013.31,21.12,100,2253,1.63
20240202071001,0.53,1013.37,21.43,100,3248.5,3.04
20240202072001,0.57,1013.46,21.75,100,4734.92,5.87
20240202073001,1.13,1013.63,22.2,100,7249.92,13.35
20240202074001,1.93,1013.66,22.71,100,8896.17,19.49
20240202075001,1.09,1013.72,23.16,100,10883.17,28.28
20240202080001,1.92,1013.77,23.85,100,13044.58,41
20240202081001,1.32,1013.72,24.35,100,13288.67,42.31
20240202082001,2.26,1013.71,24.81,100,15035.33,54.1
20240202083001,1.99,1013.79,25.09,100,13609.92,45.84
20240202084001,1.67,1013.85,25.28,100,15917.92,61.16
20240202085001,1.06,1013.89,25.95,99.27,19638.75,91.38
20240203070001,1.35,1014.69,19.83,100,2062.83,1.39
20240203071001,0.72,1014.75,20.05,100,3326,3.26
20240203072001,1.36,1014.79,20.35,100,5274.83,8.03
20240203073001,1.04,1014.82,20.71,100,7503.25,15.94
20240203074001,1.37,1014.9,21.12,100,8127.13,17.53
20240203075001,1.07,1015.02,21.43,100,6832.92,12.21
20240203080001,1.61,1015.08,21.44,100,9776.08,25.99
20240203081001,0.92,1015.12,21.96,100,13128.33,42.62
20240203082001,1.24,1015.08,22.39,100,14179.33,50.23
20240203083001,0.7,1015.08,22.95,100,19801.92,93.93
20240203084001,1.1,1015.11,23.73,100,20491,106.4
20240203085001,1.34,1015.1,24.4,100,26258.58,168.9
20240204070001,1.56,1013.07,19.9,100,1391.75,0.55
20240204071001,1.4,1013.16,20.02,100,2456.33,1.7
20240204072001,1.74,1013.21,20.21,100,3907.25,4.25
20240204073001,1.55,1013.29,20.52,100,6570.5,11.5
20240204074001,1.34,1013.29,20.93,100,7938.92,15.97
20240204075001,1.52,1013.32,21.24,100,8967.25,20.02
20240204080001,0.79,1013.31,21.69,100,11654.83,32.82
20240204081001,1.11,1013.45,22.11,100,12736.67,38.07
20240204082001,1.14,1013.48,22.5,100,14599.33,50.66
20240204083001,1.31,1013.54,22.88,100,16510.25,63.03
20240204084001,0.98,1013.58,23.31,100,19475.83,86.09
20240204085001,2.55,1013.67,23.76,100,17232.17,68.3
20240205070001,0.37,1013.3,20.11,100,514.92,0.11
20240205071001,0.05,1013.34,20.21,100,1069.08,0.4
20240205072001,0.03,1013.3,20.34,100,1721.17,0.79
20240205073001,0.03,1013.48,20.5,100,2432,1.51
20240205074001,0.17,1013.57,20.64,100,2881,2.16
20240205075001,0.37,1013.79,20.73,100,3548.08,2.98
20240205080001,0.73,1014,20.68,100,3146.5,2.54
20240205081001,1.45,1014.19,20.6,100,4885.42,5.63
20240205082001,1.47,1014.38,20.62,100,4159.58,4.43
20240205083001,3.01,1014.63,20.42,100,7348.33,12.57
20240205084001,1.74,1014.72,20.45,100,5497.67,7.36
20240205085001,2.89,1014.92,20.29,100,4398,4.55
20240206070001,0,1016.79,17,100,1284.92,0.59
20240206071001,0.11,1016.87,17.03,100,1766.33,1
20240206072001,0.37,1016.93,17.1,100,2061.42,1.37
20240206073001,0.36,1016.96,17.18,100,2877.58,2.51
20240206074001,0.34,1017.04,17.34,100,3802.67,4.11
20240206075001,0.59,1017.13,17.53,100,5268.92,7.62
20240206080001,0.15,1017.12,17.79,100,6615,11.34
20240206081001,0.03,1017.07,18.23,100,8464.58,17.9
20240206082001,0.02,1017.01,18.8,100,9778.67,23.42
20240206083001,0.22,1016.98,19.24,100,10403.08,26.4
20240206084001,0.38,1016.96,19.3,100,11284.58,30.76
20240206085001,0.35,1016.97,19.49,100,12603.75,37.58
20240207070001,1.31,1011.68,17.26,100,2753.67,1.74
20240207071001,1.96,1011.74,17.38,100,3947.92,3.59
20240207072001,1.21,1011.81,17.56,100,6265,10.18
20240207073001,2.14,1011.75,17.88,100,7299.5,12.62
20240207074001,2.58,1011.75,17.91,100,6816.5,10.16
20240207075001,1.8,1011.85,18.04,100,5537.08,6.44
20240207080001,2.42,1011.84,18.18,100,6159.08,8.11
20240207081001,2.33,1011.9,18.32,100,7003.08,10.49
20240207082001,1.32,1011.94,18.59,100,10058.58,24.57
20240207083001,2.51,1011.94,19.13,100,11664.08,31.73
20240207084001,1.02,1011.86,19.8,100,19266.67,84.44
20240207085001,1.83,1011.94,20.69,100,19945.08,93.93
20240209070001,0,1015.1,15.3,100,849.75,0.24
20240209071001,0,1015.08,15.41,100,2199,1.48
20240209072001,0,1015.1,15.67,100,3300.92,2.85
20240209073001,0,1015.19,15.86,100,3033.67,2.27
20240209074001,0,1015.48,15.81,100,3282.58,2.53
20240209075001,0,1015.59,15.87,100,6216.92,9.02
20240209080001,0,1015.67,16.17,100,7812.25,14.91
20240209081001,0,1015.71,16.54,100,10046.83,25.14
20240209082001,0,1015.77,16.8,100,6742.33,11.28
20240209083001,0,1015.83,16.9,100,8246,16.68
20240209084001,0,1016.04,17.14,100,9242.5,20.31
20240209085001,0,1016.15,17.36,100,9580.75,21.45
20240210070001,0,1019.31,13.42,100,557.17,0.13
20240210071001,0,1019.49,13.5,100,877.58,0.27
20240210072001,0,1019.6,13.59,100,1249.75,0.55
20240210073001,0,1019.75,13.72,100,1738.42,0.98
20240210074001,0,1019.85,13.8,100,1864.08,1.06
20240210075001,0,1019.88,13.87,100,2414.84,1.66
20240210080001,0,1020.06,13.95,100,2449.83,1.68
20240210081001,0,1020.25,13.94,100,2950.58,2.29
20240210082001,0,1020.32,13.96,100,3361.67,2.88
20240210083001,0,1020.37,14.04,100,3869.92,3.73
