Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240315074010,0,1018.78,18.84,82.96,5640.67,6.24
20240315075010,0,1018.81,19.22,81.24,5348.83,5.37
20240315080010,0,1018.88,19.09,82.07,4453.33,3.76
20240315081010,0,1018.9,19.23,81.75,6119,7.42
20240315082010,0,1018.88,19.64,80.31,7215.75,10.19
20240315083010,0,1018.91,19.93,77.8,8416.42,13.57
20240315084010,0,1018.88,20.51,76.17,10158.08,19.34
20240315085010,0,1018.8,21.05,74.26,12945.33,30.84
20240316070010,0.36,1018.07,24.26,61.82,5068.42,6.41
20240316071010,0.76,1018.05,25.9,55.77,6394.5,10.14
20240316072010,0.65,1018.14,27.12,52.42,7695.42,15.68
20240316073010,0.92,1018.16,27.21,51.14,8334.08,19.7
20240316074010,0.66,1018.16,28.51,47.34,9315,25.54
20240316075010,1.65,1018.2,27.36,51.43,11792.83,46.26
20240316080010,1.2,1018.18,26.6,52.74,11391.08,44.01
20240316081010,0.75,1018.2,26.9,52.92,12125.84,52.2
20240316082010,0.82,1018.22,28.64,48.38,12604.33,82.61
20240316083010,1.06,1018.22,30.03,44.12,17757.5,132.61
20240316084010,0.64,1018.21,32.65,38.19,23913,202.5
20240316085010,1.12,1018.24,32.32,37.27,28923.5,269.92
20240317070010,0,1016.02,20.78,84.32,4178.75,3.45
20240317071010,0,1016.11,21.65,80.78,5207.17,5.83
20240317072010,0,1016.06,25.94,65.16,6410.33,10.57
20240317073010,0.27,1015.94,30.8,48.76,8687,22.14
20240317074010,0.57,1015.93,31.17,47.14,10946.25,35.48
20240317075010,0.03,1016.04,28.77,53.45,9122.67,21.65
20240317080010,0.02,1016.13,25.15,64.96,7861.58,12.36
20240317081010,0.09,1016.12,24.62,67.53,8949.25,17.34
20240317082010,0.32,1016.04,30.33,51.5,14803.5,145.27
20240317083010,0.34,1015.9,34.91,39.7,20801.42,179.73
20240317084010,0.77,1015.8,35.62,35.73,24997.33,226.71
20240317085010,1.07,1015.73,35.44,35.76,29459.33,289.43
20240318070010,0,1016.65,21.15,81.34,744,0.14
20240318071010,0,1016.8,21.2,81.59,801.42,0.15
20240318072010,0.03,1016.99,21.19,81.93,983.92,0.22
20240318073010,0,1017.16,21.11,82.69,1280.08,0.37
20240318074010,0.03,1017.2,21.1,82.4,1757.42,0.64
20240318075010,0.06,1017.2,21.27,80.56,2638.42,1.35
20240318080010,0.03,1017.21,21.53,79.81,2893.75,1.62
20240318081010,0,1017.29,21.69,79.42,2821.83,1.57
20240318082010,0,1017.3,21.87,78.67,3923.42,2.95
20240318083010,0,1017.36,22.03,77.37,4127.92,3.27
20240318084010,0,1017.35,22.2,76.14,4381.5,3.61
20240318085010,0,1017.32,22.28,75.26,4701.17,4.21
20240319070010,0,1016.06,19.63,99.09,457.83,0.06
20240319071010,0,1016.14,19.62,99.29,1125,0.32
20240319072010,0,1016.3,19.71,99.31,1222.33,0.35
20240319073010,0,1016.39,19.73,99.38,1359.42,0.42
20240319074010,0,1016.62,19.64,98.94,2365.58,1.02
20240319075010,0,1016.82,19.47,98.74,2043.92,0.83
20240319080010,0,1016.92,19.3,99.1,2250.25,1.07
20240319081010,0,1017.03,19.25,98.59,4046.75,3.29
20240319082010,0,1017.2,19.24,98.67,3774.92,2.94
20240319083010,0,1017.27,19.24,99.11,3117.58,1.89
20240319084010,0,1017.35,19.2,99.44,2806.75,1.62
20240319085010,0,1017.45,19.21,99.37,3024.08,1.93
20240320070010,0.5,1023.86,16.9,79.73,3100.67,2.22
20240320071010,0.7,1024.02,17.1,79.57,4031.58,3.6
20240320072010,0.96,1024.12,17.31,80.46,5199.08,5.78
20240320073010,0.03,1024.24,17.79,79.44,6167.42,8.18
20240320074010,0.15,1024.36,18.52,77.55,6992.92,10.19
20240320075010,0.08,1024.44,18.78,75.28,7293.67,11.04
20240320080010,0.47,1024.44,19.06,74.04,8459.75,14.43
20240320081010,0.43,1024.41,19.36,71.1,8531.42,14.84
20240320082010,0.26,1024.42,19.59,68.42,9207.42,17.55
20240320083010,0.03,1024.4,20.27,65.62,9952,20.65
20240320084010,0.04,1024.34,21.06,60.64,10706.83,24.04
20240320085010,0.08,1024.34,21.37,55.86,11992.33,29.62
20240321070010,0,1019.94,16.33,74.94,5175.17,6.48
20240321071010,0.04,1019.88,17.51,70.51,6560.83,10.74
20240321072010,0,1019.91,18.24,67.76,6520.5,10.11
20240321073010,0.05,1019.75,23.48,51.08,8839,24.53
20240321074010,1,1019.71,25.9,42.22,8736.25,26
20240321075010,0.51,1019.71,27.32,39.43,9077,34.98
20240321080010,0.68,1019.73,28.77,37.27,9880.67,55.82
20240321081010,0.44,1019.71,29.71,34.16,10778,81.92
20240321082010,1.01,1019.79,30.3,32.55,13479.67,128.43
20240321083010,0.58,1019.64,30.83,31.85,18604.58,186.82
20240321084010,0.34,1019.57,32.12,29.43,22486.42,244.18
20240321085010,0.64,1019.46,32.98,28.1,27813.08,321.02
20240322070010,0.05,1014.82,18.21,76.97,1500.33,0.57
20240322071010,0,1014.88,18.33,77.48,2111.58,1.08
20240322072010,0,1014.93,18.5,77.25,2566.5,1.6
20240322073010,0,1014.98,18.69,76.5,3152.17,2.32
20240322074010,0.03,1015.1,18.9,75.79,4416.08,4.35
20240322075010,0.07,1015.1,19.56,73.55,6717.33,9.99
20240322080010,0.06,1015.16,20.1,70.7,7179.33,12
20240322081010,0.32,1015.21,23.24,59.65,9813.83,39.44
20240322082010,0.16,1015.24,23.34,57.01,12366.17,48.19
20240322083010,0.02,1015.19,24.79,53.28,14468.67,77.36
20240322084010,0.69,1015.1,25.42,50.55,17922.92,112.03
20240322085010,1.7,1015.08,24.37,51.78,16189.33,92.48
20240323070010,0.03,1012.81,25.43,62.74,5666,8.83
20240323071010,0,1012.75,27.77,54.74,6113.33,9.81
20240323072010,0.07,1012.88,28.22,52.75,6744.67,11.62
20240323073010,0.45,1013.02,29.35,49.18,9841.75,25.71
20240323074010,1.21,1013.05,29.21,48.89,10328.33,32.38
20240323075010,1,1013.17,26.38,57.32,11345.08,38.84
20240323080010,0.93,1013.14,27.7,54.16,12166.58,48.74
20240323081010,0.85,1013.26,25.4,60.98,8619.17,27.63
20240323082010,0.64,1013.21,29.21,51.23,12179.5,87.07
20240323083010,0.64,1013.1,34.03,38.77,17878.67,174.72
20240323084010,1.37,1013.12,34.63,36.47,21331.83,231.96
20240323085010,1.01,1013.12,35.44,34.57,29140.25,347.52
20240324070010,0,1014.68,30.61,59.4,5222,7.6
20240324071010,0.43,1014.72,33.53,46.62,5698.75,8.69
20240324072010,1.18,1014.79,33.6,45.07,6670.33,12.18
20240324073010,0.55,1014.9,33.95,45.11,5581.58,9.86
20240324074010,0.5,1015.21,28.44,60.48,6110.5,9.86
20240324075010,0.3,1015.42,27.8,64,8951.67,24.86
20240324080010,0.84,1015.3,34.2,46.35,11255.17,78.04
20240324081010,0.92,1015.21,36.54,40.02,11449.33,89.54
20240324082010,0.64,1015.28,33.31,47.03,11279.58,65.69
20240324083010,0.4,1015.17,37.03,38.72,17566.92,196.51
20240324084010,0.89,1015.1,40.78,30.29,22593.17,286.47
20240324085010,1.57,1015.07,39.73,33.02,26651.67,334.02
20240325070010,0,1012.62,28.45,73.29,5939.17,10.61
20240325071010,0,1012.68,33.48,54.1,5384,8.45
20240325072010,0,1012.91,28.07,69.54,4044.58,3.63
20240325073010,0,1013.07,26.92,74.58,4013.83,3.37
20240325074010,0,1013.03,29.47,66.29,11084.25,41.16
20240325075010,0.57,1013.06,31.35,57.5,11324.42,34.05
20240325080010,0.5,1013.1,32.71,54.5,13638.58,68.12
20240325081010,0.45,1013.14,33.72,51.7,11270.16,59.13
20240325082010,0.57,1013.12,36.38,44.42,13971.17,146.54
20240325083010,0.45,1013.14,35.79,45.3,12505.42,114.44
20240325084010,0.56,1013.02,41.61,32.86,22311.17,297.82
20240325085010,0.71,1012.93,43.56,27.9,27911.92,379.35
20240326070010,0,1014.18,34.64,50.09,5096.92,7.16
20240326071010,0,1014.38,36.71,42.59,5828.33,9.24
20240326072010,0,1014.49,38,39.63,6331.42,10.76
20240326073010,0.09,1014.63,39.54,35.35,7267.17,16.39
20240326074010,0.03,1014.86,41.04,31.75,8243.25,25.89
20240326075010,0.66,1015.03,39.83,31.7,9273.75,40.68
20240326080010,0.24,1015.09,39.97,32.53,9547.75,58.23
20240326081010,0.8,1015.2,40.76,32.01,10599.83,83.78
20240326082010,0.67,1015.28,39.78,33.23,11489.25,83.82
20240326083010,0.63,1015.21,41.47,29.95,17414.42,187.58
20240326084010,0.27,1015.11,43.59,26.79,21298.83,251.5
20240326085010,0.92,1015.15,41.24,30.21,25435.17,320.57
20240327070010,0,1019.68,20.56,85.52,3408.42,2.71
20240327071010,0.02,1019.73,20.78,84.76,4220.58,4.08
20240327072010,0.04,1019.87,20.94,84.54,3913,3.41
20240327073010,0.03,1019.85,21.22,83.13,5538.83,7
20240327074010,0.42,1019.9,21.31,82.21,6700.08,9.95
20240327075010,0.17,1019.82,21.7,81.07,9178,18.8
20240327080010,0,1019.82,22.49,77.51,10333.08,23.46
20240327081010,0.16,1019.83,22.69,76.31,10259.17,22.72
20240327082010,0.15,1019.81,22.56,75.59,9618.67,20.16
20240327083010,0.13,1019.86,23.03,74.61,10398.25,23.32
20240327084010,0.03,1019.91,23.44,72.55,11034.42,26.49
20240327085010,0.14,1019.96,23.48,72.02,12336.67,33.04
20240328070010,0.04,1010.2,30.42,50.92,5149.83,8.03
20240328071010,0.17,1010.27,30.93,49.02,5390.5,8.85
20240328072010,0.04,1010.31,32.24,46,5966.58,11.35
20240328073010,0.34,1010.29,32.63,43.69,6409.92,15.45
20240328074010,0.17,1010.21,33.34,41.98,6851.67,23.77
20240328075010,0.2,1010.17,35.11,37.16,7337.92,37.6
20240328080010,0.3,1010.19,35.18,36.79,8195.17,61.66
20240328081010,0.35,1010.08,36.03,34.71,9934.42,100.22
20240328082010,0.16,1010.04,37.76,32.5,13829.08,162.91
20240328083010,0.13,1010.02,38.76,29.85,18368.92,250
20240328084010,0.17,1010.04,37.9,30.22,21982.08,303.19
20240328085010,0.05,1010.07,38.49,29.27,26674.17,361.83
20240329070010,0,1010.74,23.64,86.31,4216.17,4.21
20240329071010,0,1010.8,23.84,85.56,4182.58,4.03
20240329072010,0,1011.06,24.22,83.69,4891.33,5.51
20240329073010,0,1011.16,24.44,82.11,5038.92,5.35
20240329074010,0,1011.37,24.68,80.7,5775.33,7.01
20240329075010,0,1011.44,25.23,79.14,6507.25,9.65
20240329080010,0,1011.58,25.43,78.6,6178.75,8.53
20240329081010,0,1011.79,25.39,78.08,4985,5.76
20240329082010,0,1011.9,25.89,76.68,6863.67,11.02
20240329083010,0,1011.97,25.96,75.88,4264.5,4.29
20240329084010,0,1012.02,25.95,75.59,3935.17,3.8
20240329085010,0,1011.98,26.06,76.19,6920.83,10.07
20240330070010,0,1013.55,22.16,94.74,1980.83,0.96
20240330071010,0,1013.64,22.3,93.79,2301.42,1.31
20240330072010,0,1013.7,22.45,93.21,3509.17,2.87
20240330073010,0,1013.87,22.58,93.25,4141.67,3.91
20240330074010,0,1013.97,22.71,93.12,4334.25,4.24
20240330075010,0,1014.19,22.84,92.36,4177.08,3.95
20240330080010,0,1014.25,22.85,92.24,4424.33,4.33
20240330081010,0,1014.1,23.21,90.78,5927.42,7.42
20240330082010,0,1014.22,23.75,89.29,6416.25,8.77
20240330083010,0,1014.33,24.26,87.36,7775,12.75
20240330084010,0,1014.39,24.58,84.53,8380.92,14.67
20240330085010,0,1014.54,24.58,84.37,8542.17,15.1
20240331070010,0,1009.68,28.85,63.87,6844.08,12.77
20240331071010,0.04,1009.87,26.34,70.18,5308.25,6.68
20240331072010,0,1009.95,24.32,79.16,4822.25,5.19
20240331073010,0,1009.79,23.73,82.65,4209.33,3.83
20240331074010,0,1009.94,23.52,84.64,4813.42,5.35
20240331075010,0,1010.15,24.64,82.04,6162.58,10.17
20240331080010,0,1010.13,25.12,78.15,7342.17,13.71
20240331081010,0,1010.05,25.61,76.51,8642.58,23.08
20240331082010,0,1010.1,26.36,73.82,8776.83,27.05
20240331083010,0,1010.12,28.24,68.08,9485.58,30.04
20240331084010,0,1010.08,28.64,65.09,13817.92,88.97
20240331085010,0,1009.88,34.98,45.67,28672.58,410.24
20240401070010,0,1013.02,20.84,100,879.75,0.2
20240401071010,0,1013.09,20.66,100,702.33,0.13
20240401072010,0,1013.09,20.61,100,706.5,0.12
20240401073010,0,1013.56,20.77,100,834.25,0.17
20240401074010,0,1013.52,20.63,100,1655.25,0.65
20240401075010,0,1013.73,20.73,100,2093.42,0.97
20240401080010,0,1013.74,20.87,100,2229,1.07
20240401081010,0,1013.34,21.21,100,2195.42,1.04
20240401082010,0,1013.72,21.27,100,1986.17,0.88
20240401083010,0,1013.58,21.24,100,3569.5,2.81
20240401084010,0,1013.52,21.56,100,5371.75,6.13
20240401085010,0,1013.76,21.8,100,5281.75,6.08
20240402070010,0,1010.61,32.74,52.91,5176.08,8.1
20240402071010,0,1010.67,34.75,44.68,5780.33,9.91
20240402072010,0,1010.71,33.8,45.72,6286.58,11.96
20240402073010,0,1010.82,35.05,42.27,6855.17,16.64
20240402074010,0,1010.84,35.61,41.73,7312.42,26.1
20240402075010,0,1010.88,36.36,39.62,7797.83,40.84
20240402080010,0,1010.97,38.31,35.88,8294.92,60.65
20240402081010,0,1011.04,39.42,33.74,9261.58,90.23
20240402082010,0,1011.03,39.79,32.31,11543.42,139.17
20240402083010,0,1010.98,40.22,30.75,14231,215.34
20240402084010,0,1010.98,40.36,30.87,16768,292.04
20240402085010,0,1010.98,41.91,29.4,20847.92,374.74
20240403070010,0,1009.43,31.72,64.12,5080.75,7.88
20240403071010,0,1009.41,35.87,48.46,5544.83,9.32
20240403072010,0,1009.44,38.57,43.28,6026.08,11.66
20240403073010,0,1009.4,40.98,36.28,6498,16.01
20240403074010,0,1009.33,40.47,36.66,6886,26.66
20240403075010,0,1009.34,40.7,34.51,7323.5,42.88
20240403080010,0,1009.4,41.64,34.07,7981.75,65.26
20240403081010,0,1009.38,42.95,32.8,8987.67,95.4
20240403082010,0,1009.36,45.57,28.82,11940.58,151.27
20240403083010,0,1009.38,41.92,31.19,13811.83,169.17
20240403084010,0,1009.34,42.43,31.09,17467.25,282.13
20240403085010,0,1009.22,44.84,27.68,21394.92,357.34
20240404070010,0,1009.96,26.18,79.62,3551.5,2.99
20240404071010,0,1010.12,26.77,78.2,5076,6.1
20240404072010,0,1010.2,27.48,74.32,6858.75,11.05
20240404073010,0,1010.23,28.56,70.41,9849.67,25.12
20240404074010,0,1010.2,30.81,62.58,12468.67,47.44
20240404075010,0,1010.19,35.06,50.51,15247,75.44
20240404080010,0,1010.14,37.49,42.51,14976.58,93.76
20240404081010,0,1010.12,40.16,36.13,13543.17,89.41
20240404082010,0,1010.11,40.16,34.97,14921.08,126.58
20240404083010,0,1010.06,40.27,34.61,16637.42,168.02
20240404084010,0,1010.12,41.39,32.39,19018.16,227.26
20240404085010,0,1010.07,43.64,28.64,21842.33,285.54
20240405070010,0,1011.12,27.58,100,6685.25,13.02
20240405071010,0,1011.28,28.29,100,6958.92,12.94
20240405072010,0,1011.42,29.22,99.75,8669.58,21.27
20240405073010,0,1011.54,28.27,99.96,6683.17,10.83
20240405074010,0,1011.71,27.3,98.46,9563.67,26.91
20240405075010,0,1011.77,28.21,88.66,8909.58,20.12
20240405080010,0,1011.77,27.45,88.92,11300.17,32.36
20240405081010,0,1011.73,28.47,84.8,14043.25,48.73
20240405082010,0,1011.86,29.51,79.53,15201.83,59.46
20240405083010,0,1011.9,28.63,81.23,9908.67,23.6
20240405084010,0,1011.94,27.54,84.08,10610.17,27.75
20240405085010,0,1012.03,27.57,81.44,9903.42,23.97
20240406070010,0,1013.25,23.02,100,3476.17,2.75
20240406071010,0,1013.35,23.11,100,3532.83,3
20240406072010,0,1013.49,23.5,100,5479.25,7.39
20240406073010,0,1013.67,23.53,100,3016.75,2.09
20240406074010,0,1013.75,23.54,100,3079.33,2.26
20240406075010,0,1013.74,23.6,100,3074.42,2.17
20240406080010,0,1013.74,23.55,100,3631.08,2.83
20240406081010,0,1013.84,23.74,100,3838.67,3.39
20240406082010,0.07,1013.93,23.99,100,3798.92,3.3
20240406083010,0,1014.01,23.93,100,3794.5,3.26
20240406084010,0,1014.01,23.95,100,5094.17,5.58
20240406085010,0,1013.92,24.69,100,9949.25,21.72
20240409070010,0,1014.09,21.18,100,1329.25,0.4
20240409071010,0,1014.25,21.04,100,1175.75,0.34
20240409072010,0,1014.34,21.22,100,1839.25,0.75
20240409073010,0,1014.46,21.26,100,2066.58,0.93
20240409074010,0,1014.58,21.31,100,2251.75,1.12
20240409075010,0,1014.73,21.47,100,3153.58,2.12
20240409080010,0,1014.83,21.36,100,2919.5,1.74
20240409081010,0,1014.94,21.25,100,2615.25,1.32
20240409082010,0,1015.01,21.18,100,3178.83,2.03
20240409083010,0.03,1015.06,21.07,100,3359,2.46
20240409084010,0,1015.08,21.1,100,3171.08,2.07
20240409085010,0,1015.31,21.14,100,3351.17,2.24
20240410070010,0,1016.71,19.79,100,1831,0.8
20240410071010,0,1016.85,19.82,100,2551.5,1.59
20240410072010,0,1016.87,19.85,100,1983.58,0.95
20240410073010,0,1016.87,19.97,100,2662.92,1.74
20240410074010,0,1016.96,19.98,100,2114.5,1.07
20240410075010,0,1017.01,19.91,100,1017.83,0.26
20240410080010,0,1016.97,19.85,100,1377.67,0.47
20240410081010,0,1017.08,19.97,100,2341.83,1.2
20240410082010,0,1017.18,20.08,100,2203,1.14
20240410083010,0,1017.27,20.21,100,2277.75,1.19
20240410084010,0,1017.4,20.17,100,2770.67,1.78
20240410085010,0,1017.36,20.32,100,3829,3.2
