Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240218073015,0,1018.7,23.13,71.37,12141.17,36.17
20240218074015,0,1018.74,23.97,65.72,15836.25,60.03
20240218075015,0,1018.85,23.91,65.95,14216.92,65.53
20240218080015,0,1019.06,23.52,68.16,12938.89,38.19
20240218081015,0,1019.03,23.85,66.91,13930.08,43.84
20240218082015,0,1019.23,24.65,65.28,15836.67,56.42
20240218083015,0,1019.29,25.62,63.14,18331.92,75.31
20240218084015,0,1019.39,26.52,59.52,20104.42,89.48
20240218085015,0,1019.43,26.58,57.65,20902.92,97.5
20240219070015,0,1017.94,21.84,75.95,5247.92,7.31
20240219071015,0,1018.05,22.65,73.01,7080.19,12.71
20240219072015,0,1018.13,23.45,71.24,8987.08,21.23
20240219073015,0,1018.26,25.43,65.7,18721.25,91.43
20240219074015,0,1018.26,26.38,59.9,22222.83,125.14
20240219075015,0,1018.38,26.12,58.83,14110.5,48.14
20240219080015,0,1018.45,27.59,59.38,20557,105.47
20240219081015,0,1018.64,28.72,56.17,18756.33,81.24
20240219082015,0,1018.82,29.6,50.67,27985.75,178.97
20240219083015,0,1018.91,31.31,48.8,28501.08,188.05
20240219084015,0,1018.92,32.5,45.26,28322.58,186.48
20240219085015,0,1018.94,33.23,43.3,34186.66,269.41
20240220070015,0,1017.93,23.45,78.91,8310.08,19.23
20240220071015,0,1018.1,24.47,75.35,9843.58,26.68
20240220072015,0,1018.26,24.8,73.43,9588.42,24.77
20240220073015,0,1018.28,24.73,73.97,9655.25,24.68
20240220074015,0,1018.25,25.06,72.04,12118.75,37.14
20240220075015,0,1018.29,25.5,69.94,14362.58,49.61
20240220080015,0,1018.4,26.77,65.56,17628.67,78.91
20240220081015,0,1018.52,28.37,59.15,28692.52,131.1
20240220082015,0,1018.6,29.2,57.61,23242,99.02
20240220083015,0,1018.68,30.1,52.92,19513.25,60.21
20240220084015,0,1018.69,30.06,53.02,12530,32.22
20240220085015,0,1018.65,28.68,56.53,21495.08,73.22
20240221070015,0,1018.75,25.99,67.14,24157.75,227.56
20240221071015,0,1018.76,28.02,55.34,22287.42,164.39
20240221072015,0,1018.92,25.4,62.31,12136.5,40.81
20240221073015,0,1019.04,25.64,61.66,31883.51,152.3
20240221074015,0,1019.09,28.12,52.19,35334.97,287.13
20240221075015,0,1019.22,27.25,54.83,17031.42,49.21
20240221080015,0,1019.21,26.93,55.68,18617,77.96
20240221081015,0,1019.25,26.7,58.73,40807.02,151.73
20240221082015,0,1019.35,27.56,60.42,27760.25,110.25
20240221083015,0,1019.41,29.8,54.99,44031.67,307.03
20240221084015,0,1019.49,30.33,51.57,10330.75,23.41
20240221085015,0,1019.56,27.46,58.09,14608.33,46.67
20240222070015,0,1019.09,23.11,76.51,2967.75,2.47
20240222071015,0.03,1019.15,23.46,73.13,3442.67,3.2
20240222072015,0,1019.15,24.08,70.8,7536.08,15.1
20240222073015,0,1019.26,25.33,66.8,10274.33,26.46
20240222074015,0,1019.36,26.51,63.72,13761.58,46.69
20240222075015,0.19,1019.46,28.48,55.16,22959.17,110.54
20240222080015,0,1019.46,29.91,52.94,21411.67,113.75
20240222081015,0.06,1019.61,29.38,53.26,17224.17,50.27
20240222082015,0.17,1019.72,28.71,55.8,21001.25,110.48
20240222083015,0.06,1019.79,29.37,56.5,22875.75,114.62
20240222084015,0.09,1019.96,30.31,55.03,22898.83,120.32
20240222085015,0.02,1020.04,30.06,54.69,18042.58,71.12
20240224070015,0.71,1023.77,19.39,82.51,1275.42,0.49
20240224071015,0.37,1023.78,19.47,82.37,1432.67,0.63
20240224072015,0,1023.76,19.62,81.96,2182.58,1.31
20240224073015,0,1023.84,19.79,80.92,2336.58,1.48
20240224074015,0.35,1023.96,19.98,79.88,3883.08,3.8
20240224075015,0.59,1024.04,20.18,79.85,4643.17,5.32
20240224080015,0.55,1024.15,20.46,78.41,5558.75,7.54
20240224081015,0.49,1024.25,20.69,77.64,5995.08,8.65
20240224082015,0.27,1024.26,20.85,76.81,7103.33,12.16
20240224083015,0.1,1024.25,21.42,75.51,7797.33,14.7
20240224084015,0.08,1024.28,21.67,74.73,8156.83,16.21
20240224085015,0.03,1024.32,22.1,74.22,9017.42,19.61
20240225070015,0.35,1023.44,17.02,96.37,1210.09,0.51
20240225071015,0.34,1023.57,17,96.22,1426.33,0.65
20240225072015,0.25,1023.62,17.06,95.6,1710.83,0.88
20240225073015,0.38,1023.72,17.14,94.36,1983.61,1.13
20240225074015,0.37,1023.86,17.22,94.06,2214.79,1.34
20240225075015,0.35,1023.99,17.35,93.14,2803.75,2.12
20240225080015,0.34,1024.14,17.28,92.99,2739.67,1.97
20240225081015,0.24,1024.18,17.28,93.15,3318.54,2.79
20240225082015,0.31,1024.35,17.4,91.62,3534.58,3.09
20240225083015,0.35,1024.39,17.49,91.59,3797.83,3.49
20240225084015,0.32,1024.49,17.46,90.38,3751.04,3.38
20240225085015,0.48,1024.58,17.51,90.65,4587.71,4.9
20240226070015,0.17,1025.04,15.43,88.05,1072.78,0.39
20240226071015,0,1025.15,15.42,89.56,1175.5,0.43
20240226072015,0,1025.23,15.45,90.29,1364.42,0.55
20240226073015,0,1025.3,15.52,89.86,1624.58,0.73
20240226074015,0,1025.42,15.58,90.43,2413.16,1.59
20240226075015,0.1,1025.51,15.6,89.78,3502.58,3.2
20240226080015,0.02,1025.62,15.64,89.5,4334.33,4.82
20240226081015,0.08,1025.7,15.9,88.83,5543.83,7.82
20240226082015,0,1025.84,16.37,89.08,6980.42,12.05
20240226083015,0,1025.81,16.76,88.64,9025.08,19.84
20240226084015,0,1025.89,16.85,88.96,6155.5,9.4
20240226085015,0,1025.9,16.52,89.28,4452.42,5.06
20240229080015,0.02,1019.03,23.08,87.72,17032.67,50.68
20240229081015,0,1018.93,23.55,86.77,16258.83,41.54
20240229082015,0,1018.93,24.52,80.26,21832.42,76.29
20240229083015,0,1019,24.36,79.27,18021.08,49.46
20240229084015,0,1019.16,25.29,80.37,19230.25,57.75
20240229085015,0,1019.23,25.45,78.75,16874.25,43.59
20240301070015,0.3,1022.08,15.52,88.04,1664.58,0.9
20240301071015,0.47,1022.1,15.29,87.39,1174.17,0.33
20240301072015,0.06,1022.18,15.66,86.93,1788.61,0.92
20240301073015,0.32,1022.31,15.85,86.16,2481.39,1.65
20240301074015,0.2,1022.33,15.83,85.93,3488.13,3.12
20240301075015,0.06,1022.44,15.72,86.82,3218.06,2.59
20240301080015,0.13,1022.44,15.36,87.94,3475,3.12
20240301081015,0.48,1022.62,15.46,89.14,5722.5,7.83
20240301082015,0,1022.56,15.74,90.26,4011.25,4.26
20240301083015,0.08,1022.63,15.92,90.14,4588.75,5.29
20240301084015,0,1022.82,16.4,89.16,7143.54,12.45
20240301085015,0.02,1022.83,16.7,87.46,8068.33,16.34
20240302070015,0,1023.52,13.98,100,1801.83,0.94
20240302071015,0,1023.35,14.33,100,3493.67,3.62
20240302072015,0,1023.59,14.4,100,1636.42,0.82
20240302073015,0,1023.52,14.44,100,3543,3.83
20240302074015,0,1023.75,15.13,100,6134.26,9.74
20240302075015,0,1023.85,14.84,100,2861.75,2.15
20240302080015,0,1023.93,14.97,100,4704.58,5.65
20240302081015,0,1023.94,15.45,100,8583.5,18.25
20240302082015,0,1023.99,15.73,100,7996.34,15.77
20240302083015,0,1023.88,16.03,100,10299.83,27.86
20240302084015,0,1023.8,17.19,99.84,17394.75,75
20240302085015,0,1023.94,18.56,99.86,17926.25,75.08
20240304070015,0,1017.68,20.92,75.23,15075.58,126.99
20240304071015,0,1017.65,21.89,70.01,18395.75,114.38
20240304072015,0,1017.62,22.84,66.82,22517.67,163.72
20240304073015,0,1017.74,24.06,61.1,24425.67,178.89
20240304074015,0,1017.79,23.73,62.54,24129.17,119.37
20240304075015,0,1017.84,23.65,62.99,26135.75,152.45
20240304080015,0,1017.83,24.81,59.76,25931.33,147.9
20240304081015,0,1017.79,25.62,56.69,34337.56,252.5
20240304082015,0,1017.76,25.31,56.76,26894.89,117.46
20240304083015,0,1017.71,24.96,57.05,27912.5,117.7
20240304084015,0,1017.67,24.13,59.8,17452.5,58.28
20240304085015,0,1017.58,24.58,59.21,25331.21,69.3
20240305070015,0,1011.72,21.82,81.09,6521.39,10.44
20240305071015,0,1011.63,21.99,80.14,6374.83,8.93
20240305072015,0,1011.55,22.24,79.15,9308.67,19
20240305073015,0,1011.32,23.28,75.58,13858.17,59.42
20240305074015,0,1011.3,25.95,66.98,24225.16,117.31
20240305075015,0,1011.22,27.88,59.41,28977.08,183.94
20240305080015,0,1011.29,29.43,54.84,25262.08,110.85
20240305081015,0,1011.27,32.21,48.21,37844.74,309.45
20240305082015,0,1011.19,32.2,45.94,31864.16,156.22
20240305083015,0,1011.03,29.98,52.05,21938.5,68.15
20240305084015,0,1011,29.06,54.14,19961.5,64.44
20240305085015,0,1010.91,30.07,52.45,26420.42,86.94
20240306070015,0,1010.3,22.7,88.12,3610.42,4.11
20240306071015,0.14,1010.75,22.66,89.77,1639.67,1.26
20240306072015,0.24,1010.98,23.09,91,3100.84,3.21
20240306073015,0.08,1011.11,23.31,90.84,4084.17,5.38
20240306074015,0.18,1011.35,23.31,90.09,4302.58,5.5
20240306075015,0.35,1011.65,23.09,90.8,3127.17,3.16
20240306080015,0.22,1011.89,22.17,95.3,1135.83,0.41
20240306081015,0.3,1012.19,21.33,98.24,4546.17,5.69
20240306082015,0.26,1012.27,21.35,97.36,8606.92,18.94
20240306083015,0.29,1012.43,21.32,96.76,7949.33,17.6
20240306084015,0.33,1012.69,21.04,96.88,3199,2.61
20240306085015,0.4,1012.83,20.66,96.04,3140.25,2.38
20240307070015,0.19,1018.9,16.62,84.35,1412.59,0.67
20240307071015,0.14,1018.98,17.1,81.12,2001.58,1.18
20240307072015,0.15,1018.98,17.35,80.3,2767.75,2.13
20240307073015,0.03,1019.05,17.47,80.79,2931,2.29
20240307074015,0.09,1019.14,17.66,80.67,3700.24,3.38
20240307075015,0.1,1019.3,17.84,78.34,4428.58,4.85
20240307080015,0.16,1019.19,18.14,77.36,5097.92,6.37
20240307081015,0.02,1019.31,18.5,78.18,5846,8.09
20240307082015,0,1019.32,19.08,82.18,7829.83,14.7
20240307083015,0,1019.46,19.65,82.74,8810.58,19.49
20240307084015,0,1019.6,19.13,83.16,5029.08,6.47
20240307085015,0,1019.62,18.52,84.68,4000.33,3.81
20240308070015,0.35,1021.26,17.05,68.11,1005.08,0.31
20240308071015,0.4,1021.51,17.07,67.17,1303.83,0.49
20240308072015,0.4,1021.65,17.04,66.62,1522.75,0.65
20240308073015,0.39,1021.82,17.07,65.19,2034.92,1.08
20240308074015,0.43,1021.95,17.08,63.84,2030.17,1.04
20240308075015,0.44,1022.07,17.03,61.57,2417.33,1.44
20240308080015,0.4,1022.18,17.04,62.76,2825.08,1.94
20240308081015,0.44,1022.28,17.01,62.4,3437.67,2.82
20240308082015,0.41,1022.36,17.18,59.97,4237.33,4.26
20240308083015,0.33,1022.34,17.44,58.3,5823.5,8.11
20240308084015,0.39,1022.42,17.74,55.07,7964.83,15.02
20240308085015,0.44,1022.56,17.93,55.55,8521.92,17.15
20240309070015,0,1023.67,15.39,63.92,2677.17,2.05
20240309071015,0,1024.17,15.6,64.53,2554.75,1.85
20240309072015,0,1024.6,15.86,61.73,3159.92,2.74
20240309073015,0,1024.78,16.29,58.75,3960,4.41
20240309074015,0,1024.85,17.19,56.62,6630,12.39
20240309075015,0,1024.92,18.27,53.72,7769.92,16
20240309080015,0,1024.92,19.15,51.33,10592.78,30.31
20240309081015,0,1025.06,19.94,48.74,9240.25,22.27
20240309082015,0.02,1025.2,19.68,48.28,10631.84,29.76
20240309083015,0.02,1025.11,20.39,46.12,14295.17,52.35
20240309084015,0,1025.23,21.31,43.79,16379.25,69.18
20240309085015,0.02,1025.08,21.21,43.18,13043.25,43.55
20240310070015,0,1024.82,15.66,82.27,1362.08,0.54
20240310071015,0,1025.01,15.84,80.69,1695.83,0.84
20240310072015,0,1025.09,16.2,79.76,2783.67,2.01
20240310073015,0,1025.25,16.42,79.37,3007.17,2.34
20240310074015,0,1025.43,16.5,78.39,3006.34,2.25
20240310075015,0,1025.61,16.7,78.17,3062.92,2.35
20240310080015,0,1025.84,16.72,78.13,2947.5,2.1
20240310081015,0,1025.99,16.83,77.1,2904.5,2.01
20240310082015,0,1026.06,16.79,76.65,2568.84,1.58
20240310083015,0,1026.26,16.79,76.73,3126.83,2.29
20240310084015,0,1026.33,16.8,77.79,3641.17,3.07
20240310085015,0,1026.42,16.92,78.99,4384.42,4.58
20240311070015,0,1020.5,18.25,80.14,3350.5,2.84
20240311071015,0,1020.51,18.48,78.89,3379.75,2.83
20240311072015,0,1020.54,18.58,78.87,4082.25,4.03
20240311073015,0,1020.52,18.98,77.24,5201,6.42
20240311074015,0.02,1020.58,19.38,75.31,6561.42,9.89
20240311075015,0.03,1020.49,19.78,74.14,7437.33,12.79
20240311080015,0,1020.48,20.78,70.38,10350.5,24.71
20240311081015,0,1020.59,21.03,69.04,10557.33,25.34
20240311082015,0,1020.54,21.69,67.4,11874.17,31.92
20240311083015,0.06,1020.48,22.5,64.86,17319.42,67.56
20240311084015,0.05,1020.5,23.33,61.52,14373.08,47
20240311085015,0,1020.42,23.75,59.92,14862.22,50.17
20240313070015,0,1024.19,16.81,78.06,2726,2.15
20240313071015,0,1024.35,17.31,76.32,3009.33,2.62
20240313072015,0,1024.55,17.6,75.93,3037.33,2.58
20240313073015,0,1024.7,17.88,76.58,3655.83,3.66
20240313074015,0,1024.79,18.28,75.68,4368.83,5.03
20240313075015,0,1024.88,18.65,74.63,5031.58,6.7
20240313080015,0,1024.9,19.12,74.08,6307.67,10.46
20240313081015,0,1024.91,20.02,71.99,8478.42,18.3
20240313082015,0,1025.01,21.06,68.33,10383.98,27.2
20240313083015,0,1024.98,21.86,61.82,10220.33,26.8
20240313084015,0,1024.99,22.41,60.87,10185.17,26.78
20240313085015,0,1024.94,22.61,59.12,9068.5,21.21
20240314070015,0,1021.51,17.31,83.69,814.75,0.22
20240314071015,0,1021.47,17.31,84.04,891.42,0.26
20240314072015,0,1021.4,17.35,84.55,1250.25,0.44
20240314073015,0,1021.59,17.49,83.61,1235.66,0.44
20240314074015,0,1021.61,17.69,82.27,1828.25,0.89
20240314075015,0,1021.56,17.94,81.64,2488.92,1.58
20240314080015,0,1021.67,18.25,80.95,3408.33,2.99
20240314081015,0,1021.75,18.38,80.12,3236.95,2.64
20240314082015,0,1021.74,18.54,79.61,3282.42,2.67
20240314083015,0,1021.78,18.52,78.79,2474.72,1.54
20240314084015,0,1021.76,18.65,79.1,3930.83,3.77
20240314085015,0,1021.78,19.24,76.9,6029.67,8.33
20240315070015,0,1021.41,18.42,79.22,2232.75,1.4
20240315071015,0,1021.58,18.73,78.96,2870,2.25
20240315072015,0,1021.57,19.36,76.66,3290.17,2.83
20240315073015,0,1021.63,19.61,75.4,3830.28,3.83
20240315074015,0,1021.72,19.6,75.23,4231.92,4.73
20240315075015,0,1021.79,19.72,75.19,4900.12,6.18
20240315080015,0,1021.83,20.08,73.39,7874.91,15.5
20240315081015,0,1021.82,21,71.85,9405.83,21.9
20240315082015,0,1021.84,21.94,68.46,10409.83,26.42
20240315083015,0,1021.86,21.77,68.76,9352.13,20.61
20240315084015,0,1021.95,22.02,68.59,8454.27,16.88
20240315085015,0,1022.04,22.3,69.41,12749.25,40.4
20240316070015,0,1020.95,23.4,68.64,20495.33,133.71
20240316071015,0,1021.08,25.7,60.63,22217.42,171.56
20240316072015,0,1021.22,25.12,61.58,23593.92,138.6
20240316073015,0,1021.28,26.75,57.99,24504.5,159.44
20240316074015,0,1021.35,26.25,58.42,21096.67,116.48
20240316075015,0,1021.36,24.77,62.53,15836.75,65.11
20240316080015,0,1021.37,27.38,56.19,33066.33,238.67
20240316081015,0,1021.4,30.64,48.07,30745.99,244.03
20240316082015,0,1021.41,28.93,50.69,22362.33,118.54
20240316083015,0,1021.49,27.55,54.09,23286.67,124.12
20240316084015,0,1021.53,27.89,53.31,25632.42,151.48
20240316085015,0,1021.6,28.06,52.71,25690.67,143.36
20240317070015,0,1018.9,21.27,85.34,4134.34,4.36
20240317071015,0,1019.06,21.67,84.01,5240.33,6.99
20240317072015,0,1019.17,22.4,80.95,6710,11.32
20240317073015,0,1019.25,22.72,79.83,7431.75,13.46
20240317074015,0,1019.33,23.19,78.53,8047.75,16.24
20240317075015,0,1019.29,23.65,76.21,10202.17,25
20240317080015,0,1019.21,24.18,74.36,10574.75,26.68
20240317081015,0,1019.24,24.7,72.26,12080.92,35.21
20240317082015,0,1019.32,25.82,69.03,15847.58,58.59
20240317083015,0,1019.28,26.7,65.82,18325.25,74.04
20240317084015,0,1019.23,27.52,62.25,24000.5,115.42
20240317085015,0,1019.16,29.23,56.45,23411.83,103.36
20240318070015,0.3,1019.79,20.58,80.41,1140.67,0.4
20240318071015,0.24,1019.91,20.62,80.44,1619.83,0.76
20240318072015,0.28,1020.08,20.71,80.46,1651.5,0.74
20240318073015,0.2,1020.2,20.76,80.34,2042.42,1.12
20240318074015,0.11,1020.26,20.8,79.81,2467.25,1.58
20240318075015,0.17,1020.28,21,78.88,2909.08,2.1
20240318080015,0.03,1020.3,21.17,78.09,3157.17,2.45
20240318081015,0.06,1020.32,21.44,78.92,4443.25,4.78
20240318082015,0,1020.3,21.91,78.32,4869.92,5.68
20240318083015,0,1020.33,22.35,76.36,6008.67,8.55
20240318084015,0,1020.33,22.7,74.28,6102.67,8.77
20240318085015,0.02,1020.29,22.8,73.71,6429.75,9.69
20240319070015,0.17,1019.33,18.74,100,717.17,0.19
20240319071015,0.39,1019.5,18.53,100,821.5,0.21
20240319072015,0.41,1019.55,18.43,99.98,1263.67,0.46
20240319073015,0.47,1019.66,18.37,99.53,1438.17,0.58
20240319074015,0.28,1019.67,18.3,100,1899.79,0.69
20240319075015,0,1019.99,18.35,100,2186.67,1.03
20240320070015,0.3,1026.81,18.46,48.2,3328.08,3.31
20240320071015,0.17,1027.05,18.59,48.01,4002.86,4.51
20240320072015,0.32,1027.07,18.67,48.58,4793.75,6.22
20240320073015,0.34,1027.19,18.77,48.26,5444.83,7.77
20240320074015,0.34,1027.26,18.93,46.81,6257.92,10.3
20240320075015,0,1027.44,19.16,46.44,7735.83,15.46
20240320080015,0.19,1027.44,19.51,46.76,10247.62,26.27
20240320081015,0.28,1027.53,19.66,46.79,11405.17,32.51
20240320082015,0.23,1027.57,19.96,46,14761.04,53.49
20240320083015,0.22,1027.55,20.45,45.2,16887.29,69.07
20240320084015,0.26,1027.49,20.72,44.19,18814.92,85.3
20240320085015,0.29,1027.54,21.32,43.87,22718.83,125.37
20240321070015,0,1022.51,20.55,60.96,13427.08,64.59
20240321071015,0,1022.53,22.28,55.5,16946.67,92.74
20240321072015,0,1022.54,22.88,53.88,17441.08,91.15
20240321073015,0,1022.6,23.43,51.58,17821,89.41
20240321074015,0,1022.62,24.54,48.36,21058.33,108.51
20240321075015,0,1022.66,25.71,45.75,21221.92,105.51
20240321080015,0,1022.74,25,46.45,24383.83,88.23
20240321081015,0.08,1022.8,27.33,40.42,25080.75,202.89
20240321082015,0,1022.88,25.84,42.96,20155.17,88.83
20240321083015,0,1022.84,25.2,45.04,22399.25,93.29
20240321084015,0,1022.8,24.77,45.99,21868.17,94.53
20240321085015,0.06,1022.74,25.51,43.13,20189.52,86.57
20240322070015,0,1017.52,19.24,71.46,2499.67,1.92
20240322071015,0,1017.61,19.37,71.93,3163.58,2.91
20240322072015,0,1017.58,19.42,73.73,4019,4.62
20240322073015,0,1017.7,19.92,72.35,5864.83,9.66
20240322074015,0,1017.71,20.63,70.49,6032.92,9.85
20240322075015,0,1017.79,20.8,70.22,7799.08,16.2
20240322080015,0,1017.8,21.29,68.15,7305.58,14.35
20240322081015,0,1017.97,21.33,68.16,11859.26,36.81
20240322082015,0,1018,22.48,64.56,20057.92,100.18
20240322083015,0,1017.92,25.63,55.72,28434.38,203.88
20240322084015,0,1017.89,27.06,50.54,30770.21,230.98
20240322085015,0.02,1017.83,27.32,48.12,27442.08,172.4
20240326070015,0,1017.75,31.12,63.06,15319.42,77.74
20240326071015,0,1017.89,30.26,63.39,14034.67,51.4
20240326072015,0,1018.07,29.99,63.54,15730.33,58.66
20240326073015,0,1018.16,31.47,59.48,25106.75,133.12
20240326074015,0,1018.32,34.74,47.42,30542.42,213.41
20240326075015,0,1018.47,35.22,46.04,28304.83,169.57
20240326080015,0,1018.58,35.48,45.64,42805.36,294.72
20240326081015,0,1018.69,35.57,47.15,32840.59,249.58
20240326082015,0,1018.72,33.15,51.47,18782.08,75.03
20240326083015,0,1018.76,31.61,55.01,21423.42,75.44
20240326084015,0.08,1018.82,31.6,55.09,19299.92,74.54
20240326085015,0.05,1018.91,31.99,57.84,42268.98,209.61
20240327070015,0,1022.78,22.35,84.15,5789.42,9.1
20240327071015,0,1022.87,22.94,82.32,6925.92,12.7
20240327072015,0,1022.96,23.57,80.26,9053.25,21.96
20240327073015,0,1022.94,24.48,77.03,9326.58,23.15
20240327074015,0,1022.9,24.74,74.55,10318.92,28.29
20240327075015,0,1022.93,25.08,71.95,9253.42,22.4
20240327080015,0,1022.95,24.64,71.75,8856.25,20.11
20240327081015,0,1022.99,24.77,71.89,9851.58,24.76
20240327082015,0,1022.93,25.33,71.06,12625.25,40.89
20240327083015,0,1023.03,26.22,70.16,14504.58,53.5
20240327084015,0,1023.05,27.12,65.74,16164.42,66.52
20240327085015,0,1023.1,27.24,63,17077.69,74.57
20240328070015,0,1013.23,28.13,65.26,20258.67,98.46
20240328071015,0,1013.31,28.39,62.3,13487.5,40.77
20240328072015,0,1013.38,27.46,62.3,18558.05,64.31
20240328073015,0,1013.39,31.74,52.91,36049.47,232.32
