Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240221084014,2.65,1013.63,32.52,39.26,58159.63,896.07
20240221085014,2.51,1013.67,33.55,37.54,63244.07,1040.36
20240222070014,0.66,1013.06,24.31,70.33,6455.92,24.14
20240222071014,0.79,1013.13,28.14,57.44,13763.67,62.78
20240222072014,0.78,1013.22,28.46,54.28,8893,20.78
20240222073014,1.24,1013.26,25.7,60.84,12415.58,42.44
20240222074014,0.8,1013.39,28.02,54.78,18494.08,103.52
20240222075014,0.97,1013.55,30.78,46.93,23800.44,179.43
20240222080014,1.61,1013.56,27.64,53.7,17206.58,94.52
20240222081014,1.95,1013.67,31.72,44.32,43625.25,521.57
20240222082014,1.49,1013.77,33.3,39.7,43503.07,553.64
20240222083014,1.27,1013.83,35.41,34.84,45982.48,600.61
20240222084014,1.35,1013.93,36.43,32.19,54317.3,804.68
20240222085014,1.89,1014.02,36.79,30.68,62909.49,1014.99
20240223070014,0.78,1017.4,17.26,97.71,2121.42,1.41
20240223071014,1.11,1017.46,17.32,97.52,3109.58,2.94
20240223072014,0.72,1017.55,17.4,97.49,3840.92,4.81
20240223073014,0.51,1017.62,17.71,97.24,4356.58,6.09
20240223074014,0.78,1017.68,17.61,96.69,4680.25,7.02
20240223075014,0.8,1017.84,17.54,96.64,5349.83,8.95
20240223080014,0.78,1017.99,17.59,96.59,6001.25,11.08
20240223081014,0.77,1018.16,17.78,96.83,6545,13.4
20240223082014,0.97,1018.18,17.77,96.77,7679.92,15.76
20240223083014,1.16,1018.25,17.77,96.64,10023.92,26.85
20240223084014,0.85,1018.29,17.83,96.69,10168.41,28.48
20240223085014,1.39,1018.24,17.88,96.68,13052.08,44.16
20240224070014,0.16,1017.4,19.49,86.94,1083.33,0.35
20240224071014,0.04,1017.42,19.61,86.7,1367.92,0.51
20240224072014,0.1,1017.48,19.81,85.93,1791.17,0.85
20240224073014,0.12,1017.51,19.91,85.45,2407.17,1.52
20240224074014,0.16,1017.62,20.13,85.73,3467.67,2.97
20240224075014,1.1,1017.7,19.98,86.34,5330.25,7.19
20240224080014,0.69,1017.83,20.38,84.85,6446.92,10.04
20240224081014,0.21,1017.93,20.81,83.5,6914.08,11.74
20240224082014,0.18,1017.97,21.85,80.12,9410.75,21.25
20240224083014,0.06,1017.93,22.72,75.76,12229.17,35.92
20240224084014,0.27,1018.02,24.23,69.46,16324.5,63.95
20240224085014,0.52,1017.99,23.74,69.78,16739.58,67.36
20240225070014,1.38,1017.02,17.32,98.69,1174.33,0.41
20240225071014,0.67,1017.15,17.32,98.62,1975.67,0.79
20240225072014,0.61,1017.18,17.36,98.32,2613.42,1.31
20240225073014,0.84,1017.21,17.32,97.87,3056.83,1.72
20240225074014,0.84,1017.32,17.45,97.74,3411.83,2.18
20240225075014,0.47,1017.49,17.57,96.99,3185.75,1.85
20240225080014,0.85,1017.64,17.51,96.64,3364.16,2.09
20240225081014,0.61,1017.79,17.62,96.54,3039,1.65
20240225082014,0.74,1017.91,17.58,96.14,3555.33,2.32
20240225083014,1.02,1017.97,17.48,95.58,3471.67,2.27
20240225084014,1.32,1018.08,17.31,95.67,3901.58,2.82
20240225085014,0.84,1018.12,17.43,95.11,5105.5,4.79
20240226070014,0.61,1018.62,16.1,90.99,2402.5,1.56
20240226071014,0.35,1018.71,16.06,89.98,3329.92,2.79
20240226072014,0.38,1018.84,16.18,89.84,3305.08,2.65
20240226073014,0.72,1018.87,16.27,89.25,4311.5,4.54
20240226074014,0.04,1019.01,16.73,88.78,5009.83,6.39
20240226075014,0.02,1019.12,16.98,87.82,5252.67,7.26
20240226080014,0.5,1019.28,16.52,89.3,6173.08,9.58
20240226081014,0.82,1019.34,16.36,89.7,8643.08,18.5
20240226082014,0.72,1019.42,16.66,88.41,10738.84,29.29
20240226083014,0.78,1019.46,17.32,86.35,12633.83,40.13
20240226084014,0.18,1019.52,18.27,80.19,14631.92,53.34
20240226085014,0.73,1019.58,18.36,79.35,13050.67,43.02
20240227070014,1.49,1017.53,16.51,94.11,4204.25,5.46
20240227071014,1.58,1017.61,16.66,92.91,5524.5,8.82
20240227072014,1.21,1017.66,16.91,91.81,6973.17,13.66
20240227073014,0.84,1017.74,17.48,89.51,9129.58,23.12
20240227074014,1.22,1017.83,17.86,87.79,9422.25,23.95
20240227075014,1.3,1017.83,17.97,87.24,11102.75,31.82
20240227080014,0.85,1017.79,18.34,85.51,12768.5,41.85
20240227081014,1.16,1017.83,18.71,84.41,14651.67,53.96
20240227082014,1.07,1017.97,19.01,83.04,15445.33,60.23
20240227083014,1.3,1018.08,19.17,81.47,16643.33,68.92
20240227084014,0.79,1018.15,20.05,77.91,22018.5,118.3
20240227085014,0.66,1018.1,21.12,74.15,22354.83,119.83
20240228070014,1.35,1015.95,19.86,80.36,6715.67,19.48
20240228071014,0.98,1016.1,19.11,83.55,9031.08,20.27
20240228072014,0.3,1016.15,19.79,82.1,11260.58,30.87
20240228073014,0.41,1016.22,21.64,76.64,17576.08,104.21
20240228074014,0.99,1016.31,27.25,55.96,26631.92,224.94
20240228075014,2.43,1016.31,24.66,60.27,28597.42,246.91
20240228080014,1.78,1016.33,25.11,58.99,32244.67,310.66
20240228081014,1.29,1016.43,27.62,50.65,37006.87,401.53
20240228082014,1.23,1016.35,27.6,49.89,38568.76,422.74
20240228083014,1.5,1016.3,28.46,47.79,45253.77,575.52
20240228084014,1.19,1016.2,29.43,43.64,52872.86,776.81
20240228085014,0.89,1016.18,32.9,36.83,58126.21,917.01
20240229080014,0.63,1012.85,22.62,80.65,15030.42,55.83
20240229081014,0.92,1012.82,22.79,79.78,15726.5,61.4
20240229082014,1.11,1012.91,23.27,77.77,18963.83,87.6
20240229083014,1.63,1012.95,23.36,77.16,19618.08,93.35
20240229084014,1.85,1013.04,23.51,76.13,23169.67,128.6
20240229085014,1.21,1013.06,24.21,72.79,21107.5,107.98
20240301070014,1.16,1015.86,15.1,100,2041.33,0.75
20240301071014,0.97,1015.96,15.12,100,1730.75,0.46
20240301072014,0.98,1016.02,15.05,99.96,3262,1.76
20240301073014,0.61,1016.22,15.28,99.9,3526.5,2.22
20240301074014,0.34,1016.27,15.52,100,3583.58,2.7
20240301075014,0.32,1016.28,15.78,99.77,5243.5,7.78
20240301080014,0.3,1016.37,15.89,99.73,5860.92,7.08
20240301081014,0.54,1016.42,15.96,99.7,7800.42,10.55
20240301082014,0.19,1016.46,16.3,99.99,8804.67,11.58
20240301083014,0.2,1016.48,16.39,99.88,8062,14.07
20240301084014,0.38,1016.6,16.47,99.98,6898.17,13.24
20240301085014,0.23,1016.55,16.47,99.28,7062.5,13.87
20240302070014,0.89,1017.32,14.85,92.36,4405.75,5.35
20240302071014,0.72,1017.09,15.16,92.01,5329.58,8.1
20240302072014,0.84,1017.28,14.99,92.82,2696.5,1.9
20240302073014,0.66,1017.27,14.93,93.61,2836.5,1.97
20240302074014,0.43,1017.42,15.1,94.69,6927.67,12.32
20240302075014,0.78,1017.6,15.1,93.78,4351.08,4.68
20240302080014,0.66,1017.47,15.25,93.1,8982.58,22.98
20240302081014,0.56,1017.51,16.39,90.8,17988.25,83.47
20240302082014,0.67,1017.43,17.96,83.99,21102.75,116.92
20240302083014,0.24,1017.56,18.78,80.34,16357.08,69.97
20240302084014,0.54,1017.68,17.51,80.53,10316.67,27.17
20240302085014,0.39,1017.68,16.66,85.02,7786.25,15.69
20240303070014,0,1015.59,15.7,97.56,2110.92,1.16
20240303071014,0,1015.63,15.97,97.27,3664.67,3.57
20240303072014,0,1015.62,16.27,95.84,4221.67,4.53
20240303073014,0,1015.65,16.43,94.46,5225.75,6.95
20240303074014,0,1015.7,16.52,93.45,5491.08,7.64
20240303075014,0,1015.79,16.64,93.48,5617.58,7.96
20240303080014,0,1015.83,16.71,93.25,6143.17,9.6
20240303081014,0,1015.83,17,92.58,7385.83,13.87
20240303082014,0,1015.83,17.34,91.02,9935.58,24.25
20240303083014,0,1015.93,17.3,89.98,10283.92,25.71
20240303084014,0,1016,17.44,88.83,9229.25,20.93
20240303085014,0,1016.01,17.64,88.51,8615.08,18.65
20240304070014,0,1011.68,19.07,77.2,7005.83,39.01
20240304071014,0,1011.72,19.85,73.97,12723.08,60.15
20240304072014,0,1011.77,21.3,68.9,16368.67,89.62
20240304073014,0,1011.78,22.62,63.98,20101.67,132.22
20240304074014,0,1011.83,23.59,60.18,24161.58,189.68
20240304075014,0,1011.91,24.4,57.43,27857.33,255.29
20240304080014,0,1011.86,24.11,58.34,31768.25,330.91
20240304081014,0,1011.91,24.96,55.79,36385.58,427.36
20240304082014,0,1011.91,25.9,53.44,40743.61,524.03
20240304083014,0,1011.82,26.31,52.08,45344.32,634.14
20240304084014,0,1011.76,26.63,50.77,49800.21,745.35
20240304085014,0,1011.62,27.26,49.21,54133.01,861.05
20240305070014,0,1005.74,20.77,85.25,5464.5,7.89
20240305071014,0,1005.9,21.23,83.19,6499.92,10.14
20240305072014,0,1005.77,21.22,83.91,11626.5,42.22
20240305073014,0,1005.61,24.7,70.38,20894.92,134.97
20240305074014,0,1005.5,27.47,59.24,26781.57,226.01
20240305075014,0,1005.48,28.6,55.96,29768.66,279.23
20240306070014,0,1004.33,21.47,90.3,2736.58,2.04
20240306071014,0,1004.55,21.74,88.73,2869.26,2.31
20240306072014,0,1004.69,21.78,88.33,3355.33,3.25
20240306073014,0,1004.93,22.03,87.23,2687.58,2.36
20240306074014,0,1005.3,21.61,89.86,3731.33,4.08
20240306075014,0,1005.53,22.39,88.49,4995.25,7.11
20240306080014,0,1005.72,23.33,84.51,6064.08,10.68
20240306081014,0,1005.8,23.48,84.15,8587.92,20.12
20240306082014,0,1005.94,23,89.45,3569.67,3.21
20240306083014,0,1006.11,22.34,93.97,3237.42,2.38
20240306084014,0,1006.43,21.79,94.08,4319.33,4.31
20240306085014,0,1006.46,21.93,91.53,5831.76,8.5
20240307070014,0.03,1012.7,16.88,97.8,1999.25,0.85
20240307071014,0.1,1012.66,16.83,98.31,2438.42,1.3
20240307072014,0.16,1012.67,16.84,98.59,2844.42,1.8
20240307073014,0.18,1012.8,16.92,98.74,4114.75,4.1
20240307074014,0.24,1012.88,16.95,98.8,4443.58,4.91
20240307075014,0.23,1013.02,16.97,98.25,3128.15,2.36
20240307080014,0.27,1013.04,17.01,96.7,4544.67,5.11
20240307081014,0.29,1013.02,17.21,95.79,4990,6.2
20240307082014,0.21,1013.21,17.35,95.86,4216.67,4.38
20240307083014,0.31,1013.22,17.27,96.14,4682.75,5.29
20240307084014,0.27,1013.25,17.36,96.39,5223.08,6.63
20240307085014,0.15,1013.29,17.58,95.77,7182.75,13.41
20240308070014,0.44,1015.27,15.32,96.26,1286.83,0.47
20240308071014,0.42,1015.43,15.65,95.05,1150.92,0.36
20240308072014,0.28,1015.54,15.62,95.2,1382.75,0.52
20240308073014,0.22,1015.75,15.65,95.08,1910.08,0.97
20240308074014,0.35,1015.83,15.85,93.59,2613.67,1.8
20240308075014,0.38,1015.85,15.88,91.4,3009.25,2.27
20240308080014,0.26,1015.91,16.07,91.5,3508.58,3.09
20240308081014,0.27,1016.1,16.13,91.87,3900.5,3.79
20240308082014,0.25,1016.22,16.26,90.14,4239.58,4.41
20240308083014,0.35,1016.28,16.22,85.52,5281.3,6.91
20240308084014,0.44,1016.41,16.42,86.26,6207.58,9.67
20240308085014,0.22,1016.51,17.01,82.31,7203.75,13.36
20240309070014,0.27,1017.63,14.47,81.81,3496.25,3.41
20240309071014,0.22,1018,14.86,79.07,3664.17,3.67
20240309072014,0.32,1018.53,15.04,77.78,3689.25,3.75
20240309073014,0.07,1018.82,15.41,76.72,5013.92,6.82
20240309074014,0.06,1018.92,15.95,75.24,6869.92,12.83
20240309075014,0.48,1019.02,16.29,74.13,9528.25,25.71
20240309080014,0.13,1019.02,16.9,71.04,9193.08,22.89
20240309081014,0.22,1019.11,16.83,71.24,7904.58,16.27
20240309082014,0.37,1019.21,17.23,69.91,11678.42,36.67
20240309083014,0.57,1019.27,17.61,66.88,18167.92,88.99
20240309084014,0.32,1019.4,19.28,61.4,17741.75,84.22
20240309085014,1.1,1019.29,19.07,60.23,20227.33,108.82
20240310070014,0.42,1018.75,15.53,87.56,2277.75,1.38
20240310071014,0.2,1018.86,15.66,86.9,2681.92,1.92
20240310072014,0.64,1018.97,15.75,86.38,2878.67,2.18
20240310073014,0.58,1019.19,15.63,86.59,2782.58,1.95
20240310074014,1.12,1019.29,15.61,86.49,3610,3.29
20240310075014,0.6,1019.52,15.87,85.72,4581.25,5.13
20240310080014,0.49,1019.72,15.97,85.36,3968.17,3.8
20240310081014,0.77,1019.87,15.91,84.96,3799.08,3.49
20240310082014,0.8,1019.94,15.96,84.25,4134.5,4.07
20240310083014,0.45,1020.12,16.15,83.57,4122.25,4.08
20240310084014,0.62,1020.17,16.34,82.46,5314.67,6.86
20240310085014,0.87,1020.3,16.37,82.14,5529.67,7.23
20240311070014,1.09,1014.57,17.89,82.08,3091.67,2.48
20240311071014,1.19,1014.61,18.01,81.05,3596.42,3.39
20240311072014,1.06,1014.63,18.11,81.02,4264.42,4.61
20240311073014,1.41,1014.6,18.18,81.34,4643.83,5.49
20240311074014,1.41,1014.62,18.41,80.37,6389.92,10.33
20240311075014,1.5,1014.64,18.61,79.32,7293.92,13.38
20240311080014,1.41,1014.64,18.79,78.5,9333.17,21.5
20240311081014,1.08,1014.71,19.45,76.36,12018.67,35.2
20240311082014,1.86,1014.6,19.84,74.79,14040.67,48.37
20240311083014,1.73,1014.56,20.22,73.87,16870.08,70.39
20240311084014,1.5,1014.56,20.87,71.66,16349.17,66.28
20240311085014,1.94,1014.54,20.84,71.81,16144.92,64.73
20240312070014,0.02,1011.96,17.75,100,1783.75,0.99
20240312071014,0.03,1012.09,17.82,99.38,2507.08,1.84
20240312072014,0.08,1012.34,17.85,95.83,3045.33,2.53
20240312073014,0,1012.54,18,97.17,3975.92,4.25
20240312074014,0.16,1012.68,18.01,95.25,4452.33,5.26
20240312075014,0.1,1012.91,18.11,93.79,5083,6.8
20240312080014,0,1013.15,18.62,92.31,5660.5,8.38
20240312081014,0.03,1013.39,18.95,88.55,6011.75,9.41
20240312082014,0.06,1013.54,19.22,88.18,6726.94,11.73
20240312083014,0.05,1013.58,19.32,86.88,7315,14.14
20240312084014,0.09,1013.65,19.4,87.32,7935.08,16.92
20240312085014,0.08,1013.7,19.91,87.47,9804.42,25.62
20240313070014,0,1018.08,16.13,89.48,4296.42,5.37
20240313071014,0,1018.21,16.75,87.87,5652.25,8.71
20240313072014,0,1018.4,17.34,85.57,5894.67,9.34
20240313073014,0,1018.56,16.99,86.6,6374.83,11.23
20240313074014,0,1018.63,17.65,85.8,7490.08,15.44
20240313075014,0.26,1018.7,17.74,84.32,9626.42,24.95
20240313080014,0.22,1018.78,18.81,79.21,11445.33,35.09
20240313081014,0.54,1018.84,19.28,76.22,13960,51.38
20240313082014,0.3,1018.87,20.3,72.77,17603.25,81.71
20240313083014,0.33,1018.9,21.38,68.17,21337.25,118.58
20240313084014,0.42,1018.89,21.79,67.26,23338.33,146.94
20240313085014,0.56,1018.88,24.06,59.18,29742.25,247.19
20240314070014,0.42,1015.38,17.08,88.91,1164.5,0.37
20240314071014,0.14,1015.34,17.17,88.43,1291.58,0.45
20240314072014,0.16,1015.4,17.28,88,1388.33,0.55
20240314073014,0.42,1015.56,17.22,88.11,1617.25,0.69
20240314074014,0.11,1015.53,17.31,88.17,1805.08,0.86
20240314075014,0.23,1015.48,17.47,88.01,2369.84,1.5
20240314080014,0.1,1015.59,17.72,87.49,2958,2.33
20240314081014,0.47,1015.6,17.52,89.02,3782.33,3.7
20240314082014,0.89,1015.55,17.6,88.93,5337.92,7.08
20240314083014,1.19,1015.58,17.77,87.76,5594.16,7.75
20240314084014,0.52,1015.62,18,86.34,6301.08,9.84
20240314085014,0.74,1015.59,18.1,85.98,6719.5,11.38
20240315070014,0,1015.16,18,88.18,3088.92,2.66
20240315071014,0,1015.34,18.25,87.82,3774.83,3.94
20240315072014,0.16,1015.44,18.32,86.85,5232.67,7.38
20240315073014,0,1015.51,19.06,84.84,7020.5,13.19
20240315074014,0,1015.56,20.18,81.46,8911.42,21.29
20240315075014,0.03,1015.59,20.94,77.09,8530,18.75
20240315080014,0.08,1015.66,19.84,81.39,7675.33,15.76
20240315081014,0.84,1015.72,20.03,81.21,9234.58,23.18
20240315082014,0.43,1015.72,20.51,78.97,10202.67,28.06
20240315083014,0.22,1015.73,21.08,76.52,11925.83,37.77
20240315084014,0.24,1015.78,22.12,73.47,15791.17,63.55
20240315085014,0.13,1015.75,23.4,67.67,19482.83,93.62
20240316070014,0.28,1015,23.64,66.38,9204.42,47.61
20240316071014,0.83,1015.08,24.55,62.58,14614.25,73.83
20240316072014,0.65,1015.22,25.83,59.32,19436.58,130.34
20240316073014,1.01,1015.27,26.34,56.8,20704.75,145.46
20240316074014,0.75,1015.34,26.27,56.8,23177.33,179.81
20240316075014,1.18,1015.34,26.14,57.39,31247.75,320.79
20240316080014,0.75,1015.33,26.48,56.17,24461.42,184.17
20240316081014,0.66,1015.4,25.98,57.96,25558.5,182.09
20240316082014,0.84,1015.43,26.61,56.48,30957.44,320.57
20240316083014,0.18,1015.51,28.59,50.38,36570.89,429.54
20240316084014,0.43,1015.66,32.04,40.89,46607.16,641.52
20240316085014,0.46,1015.67,30.8,42.62,50231.44,715.32
20240317070014,0.6,1012.87,20.64,89.31,7325.17,13.27
20240317071014,0.43,1012.98,21.51,85.58,9392.17,22.88
20240317072014,0.83,1013.06,23.76,76.62,15596.67,84.59
20240317073014,0.66,1013.22,29.21,57.31,22115.67,170.2
20240317074014,1.29,1013.3,30.19,52.93,26966.58,250.3
20240317075014,0.58,1013.29,29.11,55.8,19767.75,111.82
20240317080014,1.24,1013.29,26.05,65.24,15860.25,56.61
20240317081014,1.24,1013.26,25.47,68.43,16422.92,58.79
20240317082014,0.82,1013.31,25.59,68.75,23036.75,168.27
20240317083014,0.93,1013.4,31.96,49.88,45443.33,619.78
20240317084014,2.05,1013.32,32.62,45.97,48721.72,688.36
20240317085014,0.76,1013.28,33.58,42.43,53521.9,799.38
20240318070014,0,1013.53,20.98,88.4,1156.42,0.36
20240318071014,0.07,1013.69,20.97,87.97,1234.08,0.39
20240318072014,0.41,1013.88,20.84,88.15,1599.92,0.62
20240318073014,0.57,1014,20.71,88.57,2011.25,1.02
20240318074014,0.49,1014.04,20.75,88.1,2948.75,2.15
20240318075014,0.43,1014.07,20.96,86.53,4183.92,4.33
20240318080014,0.4,1014.12,21.39,84.7,4731.83,5.41
20240318081014,0.48,1014.18,21.42,83.93,4523.17,5.01
20240318082014,0.12,1014.21,21.77,82.75,5968.5,8.73
20240318083014,0.04,1014.26,22.45,80.06,6397.83,10.02
20240318084014,0,1014.32,22.62,78.55,6792,11.25
20240318085014,0,1014.28,23.34,77.01,7350.75,13.34
20240321070014,0,1016.66,17.51,74.18,8687.42,23.26
20240321071014,0,1016.65,18.79,69.18,12445.75,49.13
20240321072014,0,1016.7,19.51,67.03,12874.08,47.04
20240321073014,0,1016.75,22.67,56.65,22726.83,182.18
20240321074014,0,1016.82,24.52,47.78,24095.08,188.3
20240321075014,0.06,1016.88,25.36,45.56,28705.92,270.58
20240322070014,0.13,1011.56,17.91,81.47,2357.33,1.77
20240322071014,0.1,1011.61,18.18,80.8,3313.83,3.37
20240322072014,0.05,1011.67,18.45,79.9,4051.42,5.13
20240322073014,0.05,1011.73,18.74,79.13,4898.92,7.01
20240322074014,0.02,1011.89,18.95,78.17,6787.42,13.4
20240322075014,0.1,1011.88,19.91,74.41,10512.42,31.22
20240322080014,0.16,1011.98,21,69.73,11632.67,39.63
20240322081014,0.1,1012.11,22.28,63.92,17602.25,111.13
20240322082014,0.57,1012.16,22.36,62.04,20657.33,150.13
20240322083014,0.12,1012.17,23.12,60.08,22346.58,156.21
20240322084014,0,1012.15,25.83,52.5,32820.53,351.12
20240322085014,0.05,1012.09,25.83,51.06,24031.98,159.45
20240326070014,0,1011.64,35.26,46.83,10269.5,47.96
20240326071014,0,1011.86,33.03,50.91,15592.5,74.05
20240326072014,0,1012.09,34.91,47.77,17969.67,98.38
20240326073014,0.03,1012.34,39.15,36.36,22110.5,152.31
20240326074014,0,1012.54,38.05,37.52,24891.33,190.36
20240326075014,0.05,1012.69,37.6,37.89,29782.33,276.62
20240326080014,0.27,1012.73,37.1,39.77,32997.67,338.09
20240326081014,0,1012.91,39.89,35.15,36436.08,408.46
20240326082014,0,1013.05,42.27,29.83,36313.01,405.61
20240326083014,0.05,1012.95,38.58,35.35,42845.22,556.87
20240326084014,0.08,1012.91,39.64,34.01,49180.83,719.71
20240326085014,0.08,1012.84,38.04,37.61,53904.63,838.73
20240327070014,0.54,1016.52,20.93,86.27,5540.17,8.61
20240327071014,0.36,1016.6,21.08,85.62,6723.67,12.71
20240327072014,0.45,1016.75,21.28,85.22,6570.5,12.08
20240327073014,0.48,1016.7,21.7,83.35,8881.92,22.09
20240327074014,0.43,1016.8,21.8,82.79,10540.58,30.42
20240327075014,0.85,1016.7,22.59,79.16,14975.67,61.47
20240327080014,0.72,1016.76,23.39,75.35,17215,80.53
20240327081014,0.19,1016.78,23.9,73.29,17004.67,78.45
20240327082014,0.04,1016.77,24.26,71.22,16044,69.97
20240327083014,0.03,1016.87,24.93,68.72,17130.67,79.05
20240327084014,0.02,1016.91,25.47,68.19,18017,87.68
20240327085014,0.28,1017,25.36,67.27,20034.58,108
20240328070014,0.92,1007.48,27.62,61.98,11082,59.52
20240328071014,0.95,1007.62,28.07,59.99,17023.25,88.07
20240328072014,0.61,1007.7,28.26,59.78,20815.58,132.25
20240328073014,0.5,1007.73,29.65,55.44,24616.16,184.34
20240328074014,0.98,1007.62,29.08,56.19,28258,244.36
20240328075014,0.81,1007.64,29.08,55.23,32164.42,318.9
20240328080014,0.97,1007.66,30.1,52.35,36468,413.4
20240328081014,0.49,1007.66,31.88,46.76,41778.63,543.56
20240328082014,0.12,1007.65,34.14,41.53,47186.12,680.55
20240328083014,0.13,1007.66,35.2,38.31,51585.4,800.94
20240328084014,0.2,1007.71,35.41,37.21,54060.96,857.26
20240328085014,0.14,1007.73,36.15,35.09,57756.95,952.18
20240329070014,0.22,1007.78,23.96,89.11,7117.08,13.4
20240329071014,0.42,1007.84,24.22,87.63,7214.25,13.1
20240329072014,0.16,1008.07,24.82,83.84,8359.83,17.87
20240329073014,0,1008.22,25.62,81.2,9059.33,20.92
20240329074014,0.03,1008.42,26.12,78.22,9904.08,25.08
20240329075014,0.09,1008.52,26.7,76.28,10816.75,30.58
20240329080014,0.03,1008.69,26.86,75.28,10100.42,26.87
20240329081014,0.13,1008.87,26.43,75.79,8540.83,19.43
20240329082014,0.1,1009.03,26.89,74.08,10272.75,28.63
20240329083014,0,1009.13,27.29,72.53,8270.92,17.95
20240329084014,0.07,1009.2,27.43,71.5,7601,15.82
20240329085014,0,1009.16,27.73,70.89,11098.5,32.19
20240330070014,0.29,1010.67,22.19,97.68,3077.75,2.72
20240330071014,0.16,1010.7,22.4,96.13,3761.83,4.04
20240330072014,0.44,1010.77,22.61,95.14,5819.25,9.63
