Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240319084003,1.25,1014.89,18.68,96.95,4883.67,6.31
20240319085003,0.24,1015,18.91,96.91,5643.75,7.82
20240320070003,1.42,1021.41,16.19,80.8,5903.08,8.85
20240320071003,1.92,1021.58,16.48,79.62,7634.08,14.52
20240320072003,1.57,1021.69,16.85,79.95,9647.33,22.97
20240320073003,0.91,1021.79,17.27,78.66,11541.92,31.69
20240320074003,0.16,1021.92,18.32,76.43,13455.5,41.83
20240320075003,0.76,1022.03,18.98,72.66,14333.75,47.24
20240320080003,1,1022.04,19.19,68.85,15669.17,58.19
20240320081003,1.21,1022.04,19.53,67.09,16124.75,61.68
20240320082003,0.78,1022.03,20.4,63.25,17694,74.02
20240320083003,0.38,1022,21.39,57.34,19227.92,85.54
20240320084003,0.88,1021.97,21.85,51.45,21313.17,101.27
20240320085003,1.86,1022.02,21.03,49.27,23141.33,121.22
20240321070003,0.5,1017.04,16.02,76.03,11390.17,31.12
20240321071003,0.83,1017.02,17.23,70.33,16221.25,55.86
20240321072003,0.83,1017.06,18.02,67.23,18492.83,63.02
20240321073003,1.43,1017.06,21.19,57.18,38626.87,292.09
20240321074003,1.71,1017.1,24.38,47,45038.49,359.22
20240321075003,1.15,1017.14,25.48,44.57,50285.9,426.36
20240321080003,1.33,1017.2,27.47,39.82,57218.96,536.01
20240321081003,1.62,1017.26,27.86,38.1,63023.95,634.06
20240321082003,1.36,1017.37,29.42,34.58,70211.81,764.18
20240321083003,1.24,1017.27,30.08,32.98,76165.58,878.82
20240321084003,1.11,1017.24,31.63,30.08,81605.62,997.87
20240321085003,1.59,1017.17,31.64,29.45,87694.51,1154.28
20240322070003,1.56,1011.95,17.58,78.18,2804.33,2.3
20240322071003,1.52,1012,17.83,78.15,4004,4.36
20240322072003,1.35,1012.03,18.14,76.94,5001,6.62
20240322073003,1.37,1012.04,18.51,75.4,5983.25,9.45
20240322074003,1.21,1012.2,18.75,74.89,7732.33,15.73
20240322075003,1.1,1012.21,19.83,70.79,12937.75,39.08
20240322080003,1.12,1012.25,20.98,66.52,15391.42,54.16
20240322081003,1.12,1012.39,23.28,58.89,31267.64,251.35
20240322082003,1.95,1012.47,23.78,54.96,27917.43,194.02
20240322083003,1.31,1012.45,24.73,52.11,35314.3,278.33
20240322084003,1.8,1012.42,26.53,46.82,40895.21,406.65
20240322085003,1.96,1012.35,26.29,46.71,33520.37,211.8
20240323070003,0.71,1010.11,23.83,68.33,19071.83,80.32
20240323071003,0.69,1010.16,25.53,62.08,22862.17,103.54
20240323072003,1,1010.3,26.46,58.79,25309.25,125.34
20240323073003,1.6,1010.53,27.8,54.28,35351.08,251.49
20240323074003,1.29,1010.6,29.01,50.91,38578.9,296.41
20240323075003,1.84,1010.64,27.27,55.13,34466.54,244.76
20240323080003,1.67,1010.63,28.23,52.7,38465.44,296.78
20240323081003,1.62,1010.73,26.31,57.98,28070.08,147.35
20240323082003,1.31,1010.8,29.19,51.09,53213.11,478.45
20240323083003,0.75,1010.8,34.07,38.69,72122.07,825.63
20240323084003,1.2,1010.86,35.78,34.88,77427.16,945.05
20240323085003,1.51,1010.91,36.29,33.11,84660.3,1173.46
20240324070003,0.8,1012.18,27.52,68.24,23457.42,102.07
20240324071003,1,1012.34,31.07,54.94,29316.58,137.36
20240324072003,1.23,1012.41,32.35,50,37308.5,221.02
20240324073003,0.71,1012.59,32.88,49.41,31565.02,185.26
20240324074003,1.4,1012.75,29.28,58.15,19759.5,64.8
20240324075003,0.99,1012.96,28.76,60.47,28605.36,144.19
20240324080003,0.75,1012.99,34.99,45.79,66185.55,693.06
20240324081003,1.69,1012.96,37.52,37.98,63447.48,682.39
20240324082003,1.31,1012.97,34.2,43.98,43094.9,307.13
20240324083003,1.29,1012.94,37.33,36.79,79372.64,904.59
20240324084003,1.2,1012.96,40.42,30.69,90774.53,1145.9
20240324085003,0.63,1012.96,42.14,28.76,90930.32,1155.98
20240325070003,0.23,1010.04,28.5,66.92,20729,88.43
20240325071003,0.13,1010.29,32.8,53.92,19580.67,89.7
20240325072003,0.34,1010.4,29.34,61.69,9938.33,18.18
20240325073003,0.04,1010.55,27.94,66.7,8286,13.31
20240325074003,0.22,1010.59,29.93,62.06,36446.33,286.42
20240325075003,0.79,1010.67,34.39,47.72,31872.41,220.57
20240325080003,0.68,1010.76,34.62,47.1,47552.28,453.19
20240325081003,1.01,1010.81,35.28,45.11,36807.23,232.05
20240325082003,0.99,1010.86,36.97,40.97,65226.03,690.25
20240325083003,0.43,1010.88,37.25,40.07,51806.99,505.67
20240325084003,0.57,1010.91,42.46,30.27,93484.04,1172
20240325085003,0.81,1010.82,42.35,29.59,96907.26,1267.38
20240326070003,0.05,1011.81,32.19,54.9,21979.25,95.23
20240326071003,0.16,1012.1,33.85,49.68,28508.17,138.29
20240326072003,0.38,1012.32,34.44,45.68,31831.42,169.8
20240326073003,0.07,1012.46,36.7,41.61,39585.17,262.02
20240326074003,0.34,1012.72,38.48,35.76,45892.19,355.84
20240326075003,0.71,1012.89,39.25,34.24,52149.44,450.61
20240326080003,0.33,1012.95,39.93,33.5,57013.4,518.37
20240326081003,0.42,1013.09,40.8,31.86,62702.49,612.47
20240326082003,0.36,1013.11,41.93,30.3,53811.77,496.62
20240326083003,0.33,1013.11,42.44,28.91,75724.09,843.38
20240326084003,0.64,1013.05,43.43,27.17,82562.27,979.81
20240326085003,0.69,1012.99,43.23,27.31,87538,1105.71
20240327070003,0.85,1017.14,20.34,83.97,6209.34,10.26
20240327071003,1.5,1017.25,20.7,82.29,7460.33,14.87
20240327072003,0.86,1017.37,20.97,81.45,7039.17,13.1
20240327073003,1.1,1017.29,21.58,79.18,9978.08,26.15
20240327074003,1.16,1017.36,21.75,77.99,11773.42,35.22
20240327075003,1.19,1017.3,22.54,75.34,16469.92,67.85
20240327080003,0.92,1017.31,24,69.42,18802.67,88.19
20240327081003,1.06,1017.31,24.28,67.62,18154.08,85.19
20240327082003,0.79,1017.31,24.46,66.59,17026.08,76.44
20240327083003,0.5,1017.41,25.18,64.41,18242.5,86.84
20240327084003,0.81,1017.45,25.57,62.6,19657.17,99.99
20240327085003,0.6,1017.49,25.94,61.56,21757,121.25
20240328070003,1.83,1007.89,27.26,60.09,26406.5,138.13
20240328071003,2.59,1008.07,28.01,57.76,33109.17,177.83
20240328072003,1.89,1008.14,29.25,54.15,39974.22,248.48
20240328073003,2.77,1008.13,29.93,51,46129.55,323.69
20240328074003,1.76,1008.08,30.49,49.54,51876.32,410.41
20240328075003,1.54,1008.11,32.05,45.33,58180.83,510.9
20240328080003,1.74,1008.11,32.98,42.21,64883.36,633.89
20240328081003,1.41,1008.06,34.63,38.05,72165.37,792.87
20240328082003,1.75,1008.04,36.14,34.98,79176.42,955.06
20240328083003,1.47,1008.03,37.43,32.95,87228.22,1123.18
20240328084003,1.18,1008.01,39.17,28.49,89960.37,1197.1
20240328085003,0.84,1008.01,39.9,27.51,89455.26,1208.34
20240329070003,0.9,1008.18,23.87,83.52,7998.92,15.55
20240329071003,1.42,1008.29,24.1,81.72,8070.58,15.25
20240329072003,1.21,1008.53,24.44,79.81,8662.42,19.02
20240329073003,0.7,1008.62,24.98,77.03,8732.83,20.21
20240329074003,0.92,1008.82,25.35,75.29,10205.83,25.34
20240329075003,0.77,1008.92,26.04,73.12,12283,36.55
20240329080003,0.93,1009.09,26.33,71.67,10608.25,29.45
20240329081003,0.5,1009.32,26.2,72.15,9279.67,22.25
20240329082003,0.18,1009.42,27,69.37,13153.75,40.59
20240329083003,0.21,1009.52,26.91,69.35,7719.67,16
20240329084003,0.13,1009.58,27.25,68.81,7792.75,16.41
20240329085003,0.16,1009.55,26.92,69.3,10723.25,32.63
20240330070003,2.13,1011.36,21.97,91.09,3566.08,3.53
20240330071003,2.4,1011.42,22.07,90.23,4441,5.45
20240330072003,1.12,1011.45,22.43,89.5,6527.5,11.68
20240330073003,1.12,1011.64,22.7,88.89,7308.58,14.4
20240330074003,1.31,1011.73,22.9,88.02,7777.08,16.13
20240330075003,1.67,1011.98,23.08,87.13,7144.33,13.76
20240330080003,1.14,1012.01,23.14,87.17,7855.67,16.4
20240330081003,0.56,1011.9,23.68,85.55,10075.92,26.43
20240330082003,0.4,1012.05,24.52,82.44,10982.5,31.21
20240330083003,0.4,1012.13,25,79.98,13739.92,48.4
20240330084003,0.25,1012.25,25.76,77.28,14179.33,51.24
20240330085003,0.16,1012.36,25.93,77.09,14835.42,55.35
20240331070003,0.74,1007.13,28.06,63.15,19044.92,84.92
20240331071003,0.63,1007.31,26.31,67.92,12051.67,33.43
20240331072003,0.38,1007.33,24.66,74.93,9674.67,21.44
20240331073003,0.68,1007.2,23.83,79.08,8614,16.66
20240331074003,0.49,1007.38,23.6,80.49,9657.17,20.79
20240331075003,0.67,1007.58,24.48,77.81,15165.17,45.72
20240331080003,0.25,1007.54,25.34,74.86,16028.67,53.87
20240331081003,0.48,1007.49,26.24,71.55,22346,95.45
20240331082003,0.61,1007.58,27.27,67.36,25628.42,123.06
20240331083003,0.38,1007.61,29.08,61.64,26541.42,126.9
20240331084003,0.77,1007.62,30.2,57.29,45069.31,395.5
20240331085003,0.56,1007.57,36.04,42.12,81771.83,1192.42
20240401070003,0,1010.34,20.58,100,1609.08,0.68
20240401071003,0.11,1010.4,20.44,100,1259.33,0.45
20240401072003,0.02,1010.42,20.47,100,1258.17,0.42
20240401073003,0.5,1010.85,20.38,100,1468.75,0.59
20240401074003,0.72,1010.78,20.37,100,3019.42,2.4
20240401075003,0.83,1011,20.51,100,3727.08,3.49
20240401080003,1.58,1011.01,20.47,100,4171.83,4.09
20240401081003,0.7,1010.7,20.66,100,4151.17,3.93
20240401082003,1.4,1011.1,20.75,100,3818.17,3.6
20240401083003,1.15,1010.95,20.85,99.53,6612.25,10.44
20240401084003,0.8,1010.88,21.45,97.13,9696.17,23.62
20240401085003,0.96,1011.09,21.96,94.34,9813.42,24.71
20240402070003,0.12,1008.16,28.81,61.81,24350.67,117.83
20240402071003,0.47,1008.28,30.37,56.64,30519.75,164.01
20240402072003,0.31,1008.38,31.11,54.41,35879.33,219.24
20240402073003,0.66,1008.56,32.6,49.75,42624.88,300.59
20240402074003,0.38,1008.63,33.59,47.41,48221.66,382.21
20240402075003,0.36,1008.7,35.12,42.42,54753.65,482.8
20240402080003,0.75,1008.82,36.11,40.1,61254.93,590.72
20240402081003,0.23,1008.9,37.55,37.12,67429.53,705.99
20240402082003,0.4,1008.9,38.87,34.38,73108.02,824.24
20240402083003,0.61,1008.9,39.17,33.51,79728.42,939.7
20240402084003,0.54,1008.88,39.73,32.7,85577.07,1062.07
20240402085003,0.59,1008.96,41.07,30.78,91293.29,1191.03
20240403070003,0.27,1007.05,30.09,65.36,25826.92,133.2
20240403071003,0.27,1007.16,33.3,53.52,32764.16,181.36
20240403072003,0.02,1007.28,35.03,47.04,38757.64,247.8
20240403073003,0.1,1007.31,35.94,43.41,44937.33,327.98
20240403074003,0.04,1007.22,37.85,39.56,50618.86,420.56
20240403075003,0.09,1007.28,39.63,36.06,56357,514.48
20240403080003,0.06,1007.36,40.52,34.46,62963.58,623.87
20240403081003,0.09,1007.31,42.09,31.68,67955.66,727.51
20240403082003,0.08,1007.34,41.03,32.85,76070.16,910.14
20240403083003,0.06,1007.33,40.98,32.95,67972.17,793.66
20240403084003,0.14,1007.3,41.25,32.8,82053.22,1021.65
20240403085003,0.09,1007.24,43.99,29.02,88126.84,1155.93
20240404070003,0.82,1007.47,26.64,76.16,7626.08,14.12
20240404071003,1.14,1007.71,27.3,73.88,11928.83,31.16
20240404072003,0.17,1007.83,28.3,70.52,15071.5,49.74
20240404073003,0.64,1007.83,29.87,64.82,21905.83,117.78
20240404074003,0.55,1007.86,32.39,57.72,32824.39,270.86
20240404075003,0.6,1008.01,36.78,44.41,42447.83,402.35
20240404080003,0.38,1008.01,38.71,38.52,51461.78,529.97
20240404081003,0.19,1008.05,39.44,36.42,53943.8,527.16
20240404082003,0.11,1008.07,40.45,34.85,61521.94,653.12
20240404083003,0.04,1008.04,41.81,32.41,67153.35,750.42
20240404084003,0.16,1008.07,42.52,30.7,74140.86,899.23
20240404085003,0.05,1008.08,44.34,28.67,78752.18,1004.19
20240405070003,0,1008.73,28.17,88.36,22452.08,106.27
20240405071003,0,1008.91,28.92,86.86,20430.5,87.39
20240405072003,0,1009.06,29.42,78.63,25333.58,131.58
20240405073003,0,1009.2,28.67,82,15135.67,48.38
20240405074003,0,1009.35,28.7,77.44,23956.67,131.64
20240405075003,0,1009.45,29.83,75.32,25345.25,124.41
20240405080003,0,1009.41,30.36,73.77,25852.67,156.34
20240405081003,0,1009.45,31.47,66.84,32384.5,242.93
20240405082003,0,1009.6,31.11,66.56,30402.85,213.25
20240405083003,0,1009.7,28.44,73.38,18733.75,98.46
20240405084003,0,1009.68,27.4,76.6,20411.33,117.18
20240405085003,0,1009.77,28.55,72.4,18778,101.47
20240406070003,0,1011.13,22.88,100,6417.42,10.64
20240406071003,0,1011.27,23.13,100,6520.25,11.37
20240406072003,0,1011.38,23.96,100,10186.25,26.71
20240406073003,0,1011.53,23.95,100,5337.58,7.75
20240406074003,0,1011.61,23.74,100,5118.42,7.62
20240406075003,0,1011.64,23.5,100,5075.58,7.66
20240406080003,0,1011.62,23.55,99.9,5841.58,10.11
20240406081003,0,1011.73,23.98,99.89,6684.25,12.55
20240406082003,0,1011.8,24.15,99.48,6506.92,11.87
20240406083003,0,1011.87,23.96,98.27,6883.33,12.52
20240406084003,0,1011.89,24.16,97.7,8370.75,20.23
20240406085003,0,1011.83,25.54,93.12,17213.5,79.95
20240409070003,0,1011.31,20.45,100,2107.75,1.34
20240409071003,0,1011.5,20.43,100,1894,1.11
20240409072003,0,1011.58,20.4,100,2729.08,2.39
20240409073003,0,1011.69,20.39,100,3161,2.88
20240409074003,0,1011.81,20.47,100,3545.92,3.76
20240409075003,0,1011.97,20.7,100,5189.42,7.42
20240409080003,0,1012.08,20.7,100,4742.42,6.26
20240409081003,0,1012.18,20.49,100,4293.92,4.8
20240409082003,0,1012.26,20.5,100,5303.08,7.24
20240409083003,0,1012.31,20.43,100,5490.08,8.54
20240409084003,0,1012.34,20.58,100,5216.33,7.48
20240409085003,0,1012.58,20.67,100,5446.25,8.03
20240410070003,0,1014.18,19.54,100,3173.17,2.78
20240410071003,0.02,1014.28,19.59,100,4324.75,5.37
20240410072003,0,1014.31,19.69,100,3399.25,3.29
20240410073003,0,1014.31,19.83,100,4857,6.32
20240410074003,0,1014.41,19.87,100,4014,4.01
20240410075003,0,1014.48,19.62,100,1997.67,1.02
20240410080003,0,1014.46,19.52,100,2371.33,1.48
20240410081003,0,1014.56,19.76,100,4006,4.06
20240410082003,0.03,1014.66,19.88,100,4118.25,4.6
20240410083003,0,1014.72,20.02,100,4017,4.49
20240410084003,0,1014.84,20.18,100,5347.67,7.18
20240410085003,0,1014.81,20.46,100,6876.83,12.29
20240411070003,0,1011.86,27.67,74.24,21161.84,98.14
20240411071003,0,1011.92,29.13,68.71,25824.25,138.22
20240411072003,0,1012.02,30.25,64.22,30778.33,190.05
20240411073003,0,1012.17,31.15,60.68,36278.41,252.7
20240411074003,0.03,1012.34,32.44,56.23,41368.74,318.5
20240411075003,0.03,1012.34,33.59,52.54,46557.03,394.62
20240411080003,0.15,1012.32,33.82,52.02,52342.78,481.4
20240411081003,0.06,1012.3,34.96,48.13,57950.47,575.01
20240411082003,0.09,1012.3,36.53,43.11,62719.02,665.68
20240411083003,0.07,1012.28,37.94,39.07,68536.41,775.04
20240411084003,0.14,1012.27,38.56,38.01,74006.81,884.48
20240411085003,0.05,1012.17,40.1,35.31,79476.86,999.19
20240412070003,0,1008.98,29.09,73.17,19333.75,86.92
20240412071003,0,1009.11,30.79,67.33,23253.5,120.82
20240412072003,0,1009.21,31.18,64.89,27478.58,165.31
20240412073003,0,1009.29,31.68,62.88,32966.08,228.83
20240412074003,0,1009.34,33.86,56.99,38285.16,296.56
20240412075003,0,1009.43,34.72,53.28,43128.77,368.2
20240412080003,0,1009.44,37.04,47.16,48396.85,451.52
20240412081003,0,1009.42,37.89,43.09,52206.22,506.57
20240412082003,0,1009.37,38.37,42.24,58886.1,632.72
20240412083003,0,1009.36,38.79,39.45,63585.83,722.16
20240412084003,0,1009.31,39.37,38.44,67452.17,799.3
20240412085003,0,1009.3,41.16,36.04,70780.88,872.77
20240413070003,0,1007.57,26.54,91.16,7303.08,14.12
20240413071003,0,1007.66,26.92,89.55,9474.5,20.93
20240413072003,0,1007.79,27.23,88.23,13040,32.82
20240413073003,0,1007.77,28.39,83.92,20032.08,76.82
20240413074003,0,1007.79,31.5,71.68,34302.74,246.15
20240413075003,0,1007.86,34.75,59.44,38394.16,311.52
20240413080003,0,1007.99,35.62,56.76,46259.14,448.3
20240413081003,0,1008.04,38.05,49.56,53937.51,565.97
20240413082003,0,1008.02,38.7,45.49,43647.39,342.23
20240413083003,0,1008.06,38.4,45.11,53677.92,521.42
20240413084003,0,1008.12,43.13,35.78,68275.68,821.55
20240413085003,0,1008.16,44.61,33.23,68580.97,860.28
20240414070003,0,1007.86,29.17,85.6,20077.17,93.94
20240414071003,0,1007.86,30.52,80.97,23919.67,124.89
20240414072003,0,1007.95,31.35,76.22,27813,163.79
20240414073003,0,1008.03,31.83,73.03,32886.92,219.49
20240414074003,0,1008.09,32.67,68.3,37901.83,282.2
20240414075003,0,1008.09,34.08,63.49,43112.78,358.55
20240414080003,0,1008.09,35.04,58.78,48769.88,439.97
20240414081003,0,1008.06,36.12,55.88,52546.91,502.57
20240414082003,0,1008.03,37.92,50.51,57836.55,601.04
20240414083003,0,1008.1,37.66,49.1,58712.53,607.85
20240414084003,0,1008.23,38.08,48.51,64595.5,729.94
20240414085003,0,1008.35,40.44,42.06,70928.05,867.98
20240415070003,0,1006.69,27.77,90.22,3830.58,5.4
20240415071003,0,1006.84,28.07,89.14,6950.84,13.54
20240415072003,0,1006.9,28.49,87.26,10376.17,30.2
20240415073003,0,1007.04,28.72,87.08,8370.92,20.71
20240415074003,0,1007.15,29.07,85.25,10905.75,33.17
20240415075003,0,1007.3,29.6,82.66,11488.75,39.44
20240415080003,0,1007.36,29.17,83.25,6654.75,15.93
20240415081003,0,1007.5,28.79,83.95,5084.42,8.88
20240415082003,0,1007.64,29.41,81.87,9582.58,26.2
20240415083003,0,1007.68,30.69,76.57,14094.33,51.24
20240415084003,0,1007.73,31.29,75.16,15391.33,67.88
20240415085003,0,1007.74,32.22,71.47,18134.5,90.99
20240422070003,0,1004.83,36.97,55.48,31881.25,231.83
20240422071003,0,1004.96,38.07,48.44,36944.91,299.88
20240422072003,0,1004.88,38.27,46.58,29226.08,197.8
20240422073003,0,1004.84,36.4,49.06,32343.91,232.14
20240422074003,0,1004.91,37.83,46.44,37774.9,318.07
20240422075003,0,1004.99,38.77,44.31,40612.73,358.6
20240422080003,0,1005.03,38.92,43.94,42967.5,387.6
20240422081003,0,1004.98,41.12,38.98,59737.48,668.7
20240422082003,0,1004.95,44.49,33.12,70268.95,895.24
20240422083003,0,1004.88,47.76,28.05,78357.04,1101.06
20240422084003,0,1004.84,48.49,26.65,72872.09,975.48
20240422085003,0,1004.78,49.06,25.19,73725.78,969.51
20240423070003,0,1003.89,28.95,89.88,20647.83,99.18
20240423071003,0,1004.08,28.72,90.63,16769,68.98
20240423072003,0,1004.01,31.93,79.7,26774.42,180.1
20240423073003,0,1004.15,32.57,74.04,28684.75,200.72
20240423074003,0,1004.25,33.68,70.28,28896.42,191.47
20240423075003,0,1004.28,32.89,71.65,21471.17,128.23
20240423080003,0,1004.3,30.13,80.16,12802.75,41.03
20240423081003,0,1004.4,29.6,82.65,13813.42,48.91
20240423082003,0,1004.43,29.32,82.9,14592.42,56.39
20240423083003,0,1004.39,31.13,77.07,25091.75,155.56
20240423084003,0,1004.35,32.29,72.2,27449.92,176.02
20240423085003,0,1004.47,35.65,60.36,38941.1,345.9
20240424070003,0,1004.99,24.2,100,2754.83,2.23
20240424071003,0,1005.14,24.28,100,3859.58,3.93
20240424072003,0,1005.13,24.15,100,3674.92,3.36
