Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240515161006,1.67,1008.16,27.43,55.41,11106.5,32.11
20240515162006,1.95,1008.43,27.15,56.66,9006.42,20.18
20240515163006,1.21,1008.7,26.78,58.21,6408.92,11.62
20240515164006,1.54,1008.65,26.5,58.93,6836.58,11.96
20240515165006,1.55,1008.74,26.4,59.31,6282.33,9.68
20240516090006,1.94,1013.04,38.74,21.82,82678.89,969.67
20240516091006,1.97,1012.75,38.57,21.57,95898.32,1257.85
20240516092006,1.47,1012.66,39.48,19.39,101841.3,1458.08
20240516093006,3.51,1012.53,37.21,24.91,58276.79,579.66
20240516094006,4.29,1012.39,31.81,36.15,52423.83,582.28
20240516095006,4.86,1012.3,31.28,38.04,58046.25,690.85
20240516100006,3.55,1012.18,32.69,35.06,82117.37,1256.58
20240516101006,3.97,1012.07,32.96,34.18,79720.87,1217.74
20240516102006,4.53,1012.04,32.82,33.73,87391.01,1384.28
20240516103006,4.7,1011.95,31.12,37.23,47391.32,461.07
20240516104006,3.54,1012.03,30.59,39.33,51025.25,566.42
20240516105006,4.23,1011.91,29.84,40.96,48833.49,596.27
20240516110006,3.07,1011.9,31.35,37.63,58111.89,886.55
20240516111006,3.68,1011.84,30.38,39.85,39359.85,348.43
20240516112006,3.47,1011.77,29.33,42.44,38799.78,341.32
20240516113006,4.09,1011.91,30.33,40.26,55897.55,892.5
20240516114006,3.03,1011.79,30.39,40.87,38842.81,580.67
20240516115006,3.42,1011.67,32.14,36.45,58492.95,1093.5
20240516120006,3.07,1011.61,31.51,37.76,41065.56,466.89
20240516121006,3.88,1011.59,30.8,39.65,43713.12,532.54
20240516122006,3.96,1011.54,29.82,42.94,41797.93,471.02
20240516123006,3.27,1011.4,30.03,42.25,36420.29,336
20240516124006,3.56,1011.21,29.31,43.76,34378.39,323.08
20240516125006,3.51,1011.13,29.75,42.46,39812.91,463.75
20240516130006,3.05,1011.09,30.34,40.79,44513.56,524.64
20240516131006,2.36,1011.06,32.16,36.72,48489.93,736.27
20240516132006,3.43,1011.01,30.69,39.66,40679.86,489.96
20240516133006,2.96,1010.79,29.9,41.49,37956.82,522.7
20240516134006,4.15,1010.62,30.85,38.73,59373.06,1543.61
20240516135006,3.4,1010.64,31.51,36.99,42754.95,806.62
20240516140006,2.13,1010.52,30.13,40.55,34709.91,367.35
20240516141006,2.65,1010.53,30.05,40.61,35690.64,445.26
20240516142006,2.26,1010.56,29.54,42.36,31227.42,261.77
20240516143006,2.91,1010.43,29.36,42.19,31528.25,287.45
20240516144006,2.11,1010.32,28.54,44.21,22460.5,127.43
20240516145006,2.59,1010.09,27.82,46.04,19681.33,98.79
20240516150006,1.72,1010.09,28,45.77,20964.92,107.73
20240516151006,1.51,1009.98,28.1,45.48,22037.17,134.32
20240516152006,1.86,1009.89,28.55,44.39,29466.75,327.16
20240516153006,3.11,1009.75,28.31,44.66,23337.08,162.89
20240516154006,1.52,1009.68,27.41,48.14,17993.33,82.14
20240516155006,1.73,1009.57,27.36,47.79,18908,105.7
20240516160006,1.76,1009.59,27.67,46.92,19751.08,113.14
20240516161006,1.3,1009.54,27.64,47.48,13723.33,54.03
20240516162006,0.51,1009.52,27.11,48.74,9928.08,28
20240516163006,0.9,1009.66,27.14,49,12050.33,40.73
20240516164006,1.19,1009.7,26.94,48.78,11020.17,34.27
20240516165006,0.54,1009.82,27.08,48.94,11649.92,37.42
20240518090006,0.17,1006.34,32.18,46.17,21354,97.58
20240518091006,0.1,1006.35,35.61,39.63,71667.55,873.24
20240518092006,0.37,1006.37,38.33,32.1,54263.82,550.21
20240518093006,0.34,1006.43,41.11,27.57,88202.66,1259.1
20240518094006,0.24,1006.48,43.81,23.14,71147.44,918.19
20240518095006,0.13,1006.38,42.52,24.44,63563.01,684.67
20240518100006,0.16,1006.29,45.27,20.98,105270.82,1571.68
20240518101006,0.14,1006.27,46.8,18.28,77733.44,1038.57
20240518102006,0.05,1006.12,45.12,19.88,76691.01,1013.18
20240518103006,0.04,1005.93,46.49,18.46,81500.86,1294.14
20240518104006,0.36,1005.95,49.12,15.62,111993.28,1859.59
20240518105006,0.09,1005.85,49.18,15.36,88070.59,1360.99
20240518110006,0.63,1005.67,48.46,15.91,102919.6,1747.03
20240518111006,0.84,1005.44,44.84,19.68,74276.34,1276.18
20240518112006,0.88,1005.24,42.88,22.2,62842.11,982.23
20240518113006,1.62,1004.98,40.57,25.02,71041.97,1308.91
20240518114006,0.73,1004.85,41.62,23.54,75954.62,1626.64
20240518115006,1.38,1004.73,41.01,24.76,55714.44,1135.5
20240518120006,1.37,1004.62,39.99,26.19,73376.83,1890.05
20240518121006,1.48,1004.6,41.98,23.48,78577.88,2044.34
20240518122006,2.64,1004.32,40.96,24.96,66222.93,1700.02
20240518123006,2.72,1004.14,38.63,28.78,51937.95,1085.08
20240518124006,1.8,1004,36.96,32.23,45408.01,774.01
20240518125006,2.03,1003.99,36.8,32.93,44316.2,629.28
20240518130006,2.38,1003.9,35.1,36.63,37708.17,400.7
20240518131006,1.98,1003.8,34.78,37.71,39806.57,425.88
20240518132006,2.53,1003.59,33.6,41.36,32462.08,258.29
20240518133006,1.97,1003.55,32.67,43.73,24442,136.56
20240518134006,1.66,1003.52,31.82,46.97,21192.33,100
20240518135006,1.79,1003.47,30.97,49.88,13246.25,40.18
20240518140006,1.52,1003.3,29.77,55.73,11658.75,37.35
20240518141006,1.45,1003.41,29.63,58.02,15609.25,66.78
20240518142006,1.39,1003.4,29.15,64.34,17693.58,83
20240518143006,0.74,1003.28,29.47,62.72,20683.5,112.38
20240518144006,1.06,1003.38,30.74,56.65,27789.5,178.06
20240518145006,1.53,1003.35,31.3,53.41,27361.42,188.81
20240518150006,1.43,1003.21,31.35,52.45,25737.42,162.88
20240518151006,1.17,1003.17,31.82,51.06,23596.42,135.42
20240518152006,1.07,1003.21,31.81,50.94,22658.5,115.82
20240518153006,1.24,1003.02,31.22,52.68,17715.08,76.59
20240518154006,0.97,1002.86,30.99,53.34,11974.33,32.98
20240518155006,1.23,1002.81,30.26,55.14,13896.75,47.91
20240518160006,0.96,1002.72,30.2,54.38,13499.33,49.63
20240518161006,0.93,1002.77,30.64,52.91,18536.75,104.54
20240518162006,1.57,1002.71,31.22,50.02,20635.75,137.1
20240518163006,1.16,1002.59,30.93,52.1,13299.08,53.07
20240518164006,1.37,1002.7,30.04,55.62,10716.75,31.7
20240518165006,0.65,1002.57,29.66,57.75,7516.58,15.97
20240519090006,0.02,1004.78,33.97,46.13,25855.5,159.38
20240519091006,0.07,1004.8,34.1,45.43,23554.84,139.33
20240519092006,0.12,1004.71,33.87,45.83,22187.67,124.85
20240519093006,0.1,1004.79,33.12,47.44,17918.58,82.47
20240519094006,0.1,1004.8,32.4,49.34,16593.25,75.49
20240519095006,0.04,1004.66,32.82,48.54,19278.42,103.94
20240519100006,0.05,1004.63,33.71,46.22,22158.25,120.22
20240519101006,0.1,1004.63,33.93,45.14,21998.25,116.86
20240519102006,0.02,1004.58,34.02,45.27,21277.17,122.07
20240519103006,0.03,1004.56,34.38,44.27,23115.67,139.01
20240519104006,0.02,1004.6,35.06,42.52,25859.83,163.24
20240519105006,0,1004.57,35.3,42.1,21294.17,115.49
20240519110006,0,1004.41,35.3,42,21887.83,116.47
20240519111006,0,1004.36,36.47,40.23,27944.33,197.7
20240519112006,0,1004.38,38.01,36.24,29057.67,211.78
20240519113006,0,1004.24,38.12,35.52,26258.42,182.9
20240519114006,0.02,1004.17,37.4,36.46,27666.83,213.57
20240519115006,0,1004.11,37.85,35.74,29761,219.76
20240519120006,0,1004.12,37.17,36.44,20298.5,100.12
20240519121006,0.03,1004.16,35.91,38.52,18632.67,81.32
20240519122006,0,1004.07,34.88,40.96,15193.83,56.76
20240519123006,0,1003.98,34.01,43.14,15472.25,58.62
20240519124006,0.03,1003.98,33.26,46.66,17920.25,79.06
20240519125006,0.02,1003.87,31.74,56.29,20431,98.88
20240519130006,0,1003.84,30.93,62.81,19561.17,97.48
20240519131006,0,1003.78,31.04,63.6,19239,92.54
20240519132006,0,1003.74,31.55,61.9,22376.92,122.51
20240519133006,0,1003.72,32.43,58.52,22221.16,124.78
20240519134006,0,1003.58,32.65,57.64,19626.33,99.11
20240519135006,0,1003.53,31.85,60.4,20597.08,111.36
20240519140006,0,1003.41,32.42,59.24,25113.42,179.98
20240519141006,0,1003.29,33.38,55.87,29572.58,240.56
20240519142006,0,1003.28,34.74,51.25,28520.75,221.78
20240519143006,0,1003.14,36.07,46.6,28858.58,232.16
20240519144006,0,1003.04,36.21,44.16,26894.33,205.89
20240519145006,0,1002.98,37.15,40.25,31110.92,289.4
20240519150006,0,1002.84,38.11,36.66,32008.17,310.04
20240519151006,0,1002.88,37.34,38.2,26043.42,180.31
20240519152006,0,1002.89,37,39.08,25392.92,187.27
20240519153006,0,1002.85,36.96,39.9,26671.67,213.62
20240519154006,0,1002.76,38.54,37.53,35115.25,416.62
20240519155006,0,1002.76,40.39,32.99,30385.25,299.22
20240519160006,0.08,1002.66,39.41,33.47,22045,142.47
20240519161006,0.36,1002.51,35.61,39.04,15301.92,71.69
20240519162006,0.18,1002.62,34.02,42.31,16243,76.28
20240519163006,0.29,1002.76,32.97,44.7,13127.08,43.93
20240519164006,0.06,1002.89,31.94,47.6,9159.08,21.66
20240519165006,0.22,1002.99,31.37,48.95,8659.33,19.71
20240521090006,0.42,1005.15,33.53,53,21189.83,111.57
20240521091006,0.29,1005.23,33.08,54.15,19815.17,96.14
20240521092006,0.03,1005.37,33.16,54.3,19629.33,93.27
20240521093006,0,1005.47,33.23,54.82,20146.33,97.51
20240521094006,0,1005.52,32.65,58.28,22247.5,124.03
20240521095006,0,1005.49,32.98,57.76,26537.17,180.51
20240521100006,0.03,1005.47,34.21,53.56,34346.66,302.62
20240521101006,0.14,1005.43,35.77,48.67,42062.19,415.36
20240521102006,0.09,1005.54,38.06,42.82,62694.76,821.83
20240521103006,0.09,1005.48,42.43,32.66,71488.49,1002.03
20240521104006,0.08,1005.49,46.2,26.11,79196.01,1200.69
20240521105006,0.19,1005.42,48.07,22.48,80731.44,1298.81
20240521110006,0.15,1005.23,48.97,21.16,75102.19,1180.01
20240521111006,0.55,1005.06,47.76,22.15,61460.85,914.18
20240521112006,0.42,1004.98,47.2,23.16,68807.01,1102.1
20240521113006,0.26,1004.79,48.27,22.1,63518.63,1045.05
20240521114006,0.24,1004.58,45.23,25.55,37895.66,382.78
20240521115006,0.08,1004.51,43.66,27.61,39819.89,403
20240521120006,0.12,1004.36,42.36,30.03,29708.42,265.5
20240521121006,0.4,1004.14,40.12,34.99,26587.08,273.06
20240521122006,0.36,1004.11,38.99,37.36,24964.42,197.13
20240521123006,0.19,1003.99,40.17,34.93,41331.7,445.23
20240521124006,0.12,1004,42.29,30.86,43346.55,488.92
20240521125006,0.51,1003.91,41.77,31.51,38150.78,376
20240521130006,0.23,1003.71,40.47,34.01,40924.02,427.34
20240521131006,0.23,1003.68,41.24,32.93,45741.97,507
20240521132006,0.1,1003.55,41.53,31.92,34360.52,250.79
20240521133006,0.07,1003.49,39.93,34.46,19226.08,80.84
20240521134006,0.03,1003.4,37.03,43.49,12761.25,39.44
20240521135006,0.28,1003.28,33.21,55.95,9302.25,22.35
20240521140006,0,1003.11,32.85,57.15,13787.83,46.3
20240521141006,0.11,1003.12,33.63,54.46,18571.67,88.08
20240521142006,0.03,1003.01,33.28,60.24,21216.42,116.66
20240521143006,0.14,1002.96,31.55,69.14,22706.08,137.34
20240521144006,0.07,1002.9,31.35,70.64,24830.17,167.43
20240521145006,0.03,1002.82,31.82,69.44,24876.42,160.86
20240521150006,0.07,1002.64,32.1,66.77,20177.92,98.93
20240521151006,0.05,1002.9,32.71,64.12,21100.5,103.04
20240521152006,0.02,1002.76,33.58,61.23,24086.08,141.01
20240521153006,0,1002.68,34.78,56.52,23425,143.35
20240521154006,0.02,1002.65,34.96,53.51,19073.08,91.81
20240521155006,0.2,1002.54,34.1,54.75,17436.5,75.46
20240521160006,0.17,1002.54,33.26,56.61,13394.92,39.76
20240521161006,0.12,1002.47,32.74,57.9,10727.58,27.52
20240521162006,0.11,1002.59,31.9,60.8,6711.67,12.1
20240521163006,0.03,1002.65,30.73,67.67,5761.83,8.39
20240521164006,0.16,1002.72,29.06,77.97,4723.33,6.33
20240521165006,0.02,1002.81,28.29,83.03,3379.25,3.4
20240523090006,0.19,1005.01,41.95,34.31,42312.27,384.81
20240523091006,0.22,1005.01,40.15,38.12,39031.4,322.15
20240523092006,1.38,1004.99,36.83,44.38,38988.35,331.06
20240523093006,1.41,1005.05,36.99,45.65,55787.58,597.55
20240523094006,1.92,1004.98,36.31,46.79,57843.65,646.95
20240523095006,1.17,1005.02,38.57,41.28,74244,994.32
20240523100006,1.26,1004.95,39.46,38.76,57925.32,665.43
20240523101006,2.33,1004.9,36.9,44.79,53452.9,581.14
20240523102006,1.86,1004.93,36.08,47.23,52501.27,617.01
20240523103006,2.57,1004.95,35.91,47.07,57521.2,731.53
20240523104006,2.92,1004.89,35.42,47.45,54275.68,682.03
20240523105006,2.61,1004.79,35.6,46.36,52209.1,624.19
20240523110006,2.2,1004.74,36.07,45.41,54194.64,682.39
20240523111006,2.57,1004.63,36.85,42.77,67959.97,1096.5
20240523112006,2.11,1004.57,38.57,39.88,67472.65,1135.38
20240523113006,2.26,1004.47,36.82,43.92,38922.32,365.45
20240523114006,2.1,1004.33,33.54,53.55,14211.08,54.86
20240523115006,2.36,1004.28,31.36,60.77,9723.67,29.91
20240523120006,2.55,1004.19,30.19,65.73,11947.08,39.65
20240523121006,2.34,1004.31,29.66,68.29,12237.5,35.52
20240523122006,2.55,1004.36,29.63,68.48,15001.33,53.78
20240523123006,1.94,1004.29,29.86,67.96,18026.58,76.05
20240523124006,2.61,1004.24,29.6,68.46,16434.42,62.58
20240523125006,1.83,1004.2,29.21,70.89,12908.7,39.07
20240523130006,1.91,1004.08,28.5,73.78,12285.83,38.04
20240523131006,1.93,1004.02,28.62,72.97,10325.5,27.71
20240523132006,1.08,1003.99,28.81,72.45,9669.5,24.21
20240523133006,1.21,1004.06,28.9,72.28,10142.67,24.53
20240523134006,1.59,1003.97,28.29,75.84,11888.25,34.65
20240523135006,1.05,1004.11,27.48,82.18,12035.25,36.19
20240523140006,0.81,1003.98,27,85.26,11364.08,31.93
20240523141006,0.83,1004.08,26.56,85.87,9215.17,20.52
20240523142006,0.42,1004.16,26.14,87.59,6355.67,10.9
20240523143006,0.21,1004.04,26.1,87.42,7939.42,15.44
20240523144006,0.06,1003.96,26.72,88.88,14504,50.58
20240523145006,0.27,1003.96,27.05,89.29,8042.75,19.88
20240523150006,0.31,1003.92,26.23,90.35,7264,14.56
20240523151006,0.55,1004.03,26.16,91.45,7041.92,12.66
20240523152006,0.22,1004.06,25.99,91.44,6634.08,11.62
20240523153006,0.1,1003.95,26.07,92.39,3994.67,4.93
20240523154006,0.09,1003.8,25.91,93.64,2691.08,2.18
20240523155006,0.03,1003.78,25.98,94.1,2211.25,1.68
20240523160006,0.05,1003.84,26.11,94.04,3139.58,2.81
20240523161006,0,1003.77,25.96,93.58,3033.08,2.2
20240523162006,0.03,1003.76,25.81,94.48,1225.75,0.46
20240523163006,0.13,1003.81,25.65,95.45,848.17,0.18
20240523164006,0.75,1004.14,25.34,97.58,576,0.08
20240523165006,0.27,1004.17,25.11,98.39,948.17,0.18
20240525090006,0,1007.8,33.17,89.4,36072.5,287.1
20240525091006,0.02,1007.76,34.9,84.94,34335.66,261.48
20240525092006,0.02,1007.78,35.55,78.21,41919.03,378.66
20240525093006,0.02,1007.82,37.9,69.71,55983.07,616.56
20240525094006,0.42,1007.76,38.35,58.65,42849.9,421.63
20240525095006,0.22,1007.59,37.29,57.8,42040.94,422.74
20240525100006,0.02,1007.51,38.85,52.84,51331.87,573.08
20240525101006,0.5,1007.42,39.43,42.23,47240.56,483.45
20240525102006,0.79,1007.35,38.12,44.19,45305.15,496.74
20240525103006,0.2,1007.3,38.34,44.4,48149.78,533.06
20240525104006,1.08,1007.31,39.06,40.46,69149.14,968.89
20240525105006,0.62,1007.25,40.45,38.14,53275,658.46
20240525110006,0.69,1007.24,40.72,37.34,74646.68,1212.63
20240525111006,1.61,1007.28,42.58,33.34,75252.04,1230.88
20240525112006,0.91,1007.21,41.36,35.36,50806.46,648.39
20240525113006,0.5,1007.13,39.79,37.74,34594.39,290.96
20240525114006,0.7,1007.07,37.67,43.01,31649.42,249.51
20240525115006,0.65,1007.03,37.07,44.69,41507.51,430.6
20240525120006,0.6,1007.07,39.02,40.7,48940.4,626.84
20240525121006,0.36,1006.99,38.61,41.83,36073.87,302.55
20240525122006,0.31,1006.89,38.16,42.64,27221.08,179.86
20240525123006,0.5,1006.78,36.5,46.07,23031.67,130.84
20240525124006,0.55,1006.66,35.25,49.02,25090.66,176.1
20240525125006,0.14,1006.63,36.07,46.93,39177.83,415.66
20240525130006,0.23,1006.55,38.05,42.18,40829.04,393.64
20240525131006,0.19,1006.37,38.54,40.33,41689.47,436.14
20240525132006,0.08,1006.33,39.7,38.26,40325.87,379.41
20240525133006,0.27,1006.21,40.3,36.72,41894.2,471.52
20240525134006,0.5,1006.1,39.23,38.63,30901.67,256.26
20240525135006,0.42,1005.93,37.17,43.54,29623.25,207.12
20240525140006,0.42,1005.81,36.77,45.01,25914.33,189.02
20240525141006,0.33,1005.83,35.75,47.86,16475.42,97.36
20240525142006,0.35,1005.75,35.28,50.31,20314.67,114.27
20240525143006,1.07,1005.62,34.67,51.52,22600.17,127.66
20240525144006,1.53,1005.63,32.96,56.34,20862.17,113.32
20240525145006,1.05,1005.53,32.7,56.92,14178.75,55.03
20240525150006,0.51,1005.38,32.72,56.16,16764.58,74.05
20240525151006,0.17,1005.31,33.86,54.36,20579.08,117.16
20240525152006,0.21,1005.22,35.13,51.31,23226.5,154.35
20240525153006,0.02,1005.11,36.26,48.79,24718.58,161.45
20240525154006,0.05,1005.01,37.04,46.87,21031.25,135.27
20240525155006,0.07,1004.9,36.74,47.82,17620.42,91.86
20240525160006,0.03,1004.75,35.24,50.93,15518.75,68.89
20240525161006,0.2,1004.61,34.41,53.65,13539.08,49.99
20240525162006,0.38,1004.57,33.07,57.67,11481.33,34.69
20240525163006,0.2,1004.79,32.52,59.62,10638.83,30.64
20240525164006,0.27,1005.04,32.21,60.15,11097.17,34.35
20240525165006,0.02,1005.26,32.24,62.66,10992.25,34.44
20240526090006,0.44,1005.12,32.73,57.68,22645.75,133.61
20240526091006,0.52,1005.16,33.8,55.26,28358.58,193.12
20240526092006,0.2,1005.06,36.07,49.44,39671.16,334.94
20240526093006,0.43,1005.08,38.46,42.01,54222.68,553.54
20240526094006,0.34,1005.03,40.48,37.19,60123.43,642.11
20240526095006,0.86,1005.06,42.99,31.65,79088.91,1025.81
20240526100006,0.88,1005.01,43.61,30.32,73759.56,978.06
20240526101006,0.49,1004.87,44.35,29.26,61001.93,734.38
20240526102006,0.6,1004.85,41.86,32.79,35940.14,311.79
20240526103006,0.43,1004.89,38.89,38.24,29958.17,224.83
20240526104006,0.42,1004.94,37.54,42.59,27219.75,183.64
20240526105006,1.02,1004.88,36.2,45.59,26858.17,174.12
20240526110006,0.73,1004.93,35.64,46.62,26828.17,178.96
20240526111006,0.46,1004.78,35.89,46.13,28741.67,220.11
20240526112006,0.44,1004.62,36.67,43.7,32347.5,264.89
20240526113006,0.59,1004.66,37.24,43.16,34828.33,300.17
20240526114006,0.02,1004.56,38.18,42.04,35350.08,307.16
20240526115006,0.03,1004.46,39.3,38.34,34151.75,287.89
20240526120006,0,1004.37,40.06,37.55,36943.91,355.8
20240526121006,0,1004.15,40.58,36.63,36685.41,344.72
20240526122006,0.09,1004.11,40.9,35.38,34883.75,313.14
20240526123006,0.41,1003.88,39.84,37.2,32755.92,278.54
20240526124006,0.43,1003.76,38.91,39.36,30983.25,253.09
20240526125006,0.3,1003.68,38.33,40.57,29102.92,220.93
20240526130006,0.34,1003.58,37.69,41.69,26776.5,180.23
20240526131006,0.16,1003.39,37.21,43.18,24373.33,148.9
20240526132006,0.23,1003.23,36.49,44.8,22347.58,126.04
20240526133006,0.12,1002.98,36.12,46.76,20635.67,110.14
20240526134006,0.05,1002.99,36.28,46.69,20211.5,105.15
20240526135006,0,1003,35.93,47.93,20962.75,114.9
20240526140006,0,1002.92,36.4,47,23605.75,147.92
20240526141006,0,1002.92,37.22,45.21,24501.08,154.13
20240526142006,0,1002.92,37.4,44.64,23956.17,151.84
20240526143006,0.03,1003.05,37.7,43.99,23255.5,146.31
20240526144006,0.03,1003.03,37.8,43.64,22934.08,141.52
20240526145006,0.11,1002.97,37.48,44.52,21959.08,125.44
20240526150006,0,1002.94,37.33,44.95,18601,89.14
20240526151006,0.03,1003,36.62,46.44,13899.17,48.33
20240526152006,0.02,1002.91,35.76,48.9,13619.67,49.12
20240526153006,0.02,1002.91,35.6,49.46,11866.33,37.72
20240526154006,0,1002.67,35.32,51.02,13857.5,54.36
20240526155006,0.07,1002.58,35.38,50.78,15548.58,65.6
20240526160006,0.02,1002.46,35.29,51.25,13738.17,47.97
20240526161006,0,1002.39,34.89,51.43,12670.67,41.99
20240526162006,0,1002.54,34.86,51.48,12381.17,41.78
20240526163006,0,1002.44,34.85,51.66,11911.25,39.67
20240526164006,0.02,1002.36,34.75,52.26,11488.83,37.9
20240526165006,0,1002.29,34.7,52.54,11034.42,35.61
20240528090006,0,997.86,26.05,95.53,2591,0.94
20240528091006,0,997.8,26.06,95.87,2338.75,0.71
20240528092006,0.3,997.97,25.99,96.04,1823.5,0.44
20240528093006,0.89,998.63,25.69,96.63,1576.58,0.31
20240528094006,1.23,998.61,25.5,97.09,1671.58,0.37
20240528095006,1.6,998.46,25.27,97.11,1876.75,0.5
20240528100006,1.8,998.74,25.23,97.42,1741.33,0.45
20240528101006,0.72,999.01,25.1,97.49,1377.75,0.31
20240528102006,1.5,999.25,24.93,97.39,1297.75,0.27
20240528103006,2.61,999.21,24.64,97.2,2188.75,0.74
20240528104006,2.32,999.32,24.36,97.21,2460.75,0.91
20240528105006,2.79,999.42,24.08,97.35,2290.83,0.94
20240528110006,1.39,999.4,24.16,97.49,3753.58,2.56
20240528111006,1.59,999.3,24.16,97.4,3410.92,2.66
20240528112006,1.52,999.26,23.95,97.42,2347.83,1.46
20240528113006,2.93,999.03,23.65,96.98,5374,6.9
20240528114006,2.22,998.98,23.69,96.85,5556.75,8.34
20240528115006,1.84,999.01,24.03,96.14,8601.08,20.39
20240528120006,1.06,998.99,25.26,94.39,22310.83,134.8
20240528121006,0.33,998.96,26.07,93.59,18159.83,87.13
20240528122006,1.16,998.92,25.73,92.74,16023.58,66.41
20240528123006,2.63,998.64,25.14,92.1,16540.17,76.38
20240528124006,2.13,998.48,25.05,92.2,13402.5,46.76
20240528125006,1.4,998.3,25.11,92.1,12648.25,48.3
20240528130006,3.34,998.09,25.41,87.94,15738.08,65.78
20240528131006,3.18,997.96,25.37,86.41,12226.25,35.53
20240528132006,2.78,997.53,25.25,85.89,11609.33,34.47
20240528133006,3.7,997.64,24.96,85.48,10061.75,26.73
20240528134006,2.51,997.9,25.11,84.99,12959.5,42.1
20240528135006,2.47,998.24,25.71,82.3,14155,51.44
20240528140006,3.55,998.3,25.52,81.6,11366.83,33.39
20240528141006,4.02,998.45,25.2,81.55,10225.42,26.23
20240528142006,4.18,998.76,25.07,80.85,9803.25,23.42
20240528143006,4.38,998.96,24.92,81.94,9228.75,21.45
20240528144006,4.07,999.19,24.1,84.88,7676.92,14.14
20240528145006,3.79,999.53,23.99,86.04,7293.17,13.42
20240528150006,3.68,999.69,23.48,89.94,8417.08,19.13
20240528151006,4.57,999.72,23.1,91.65,9337.42,24.54
20240528152006,4.25,999.61,22.97,92.54,8444.75,20.91
20240528153006,4.67,999.62,22.9,92.36,7847.75,18.72
20240528154006,4.74,999.65,22.88,91.37,7507.67,17.18
20240528155006,3.83,999.58,22.85,91.79,7613,16.01
20240528160006,3.98,999.44,22.89,90.97,7001,12.57
20240528161006,3.89,999.54,22.82,91.5,4787.92,6.11
20240528162006,3.14,999.58,22.65,92.89,3560.17,3.42
20240528163006,3.56,999.56,22.52,94,3612.42,3.58
20240528164006,3,999.55,22.44,93.82,2886.58,2.31
20240528165006,4.11,999.69,22.44,93,2488.58,1.69
20240529090006,1.32,1004.5,43.02,21.75,80089.41,850.75
20240529091006,1.33,1004.33,40.2,25.68,68681.77,670.33
20240529092006,1.46,1004.35,40.23,25.53,83317.68,977.03
20240529093006,1.84,1004.27,40.38,24.53,95629.86,1310.74
20240529094006,2.4,1004.28,40.22,24.8,94984.25,1417.88
20240529095006,3.14,1004.09,37.92,28.39,61539.73,806.38
20240529100006,2.82,1004.2,36.18,31.68,55699.53,670.52
