Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240529150007,0,1002.49,32.81,46.27,31429.58,170.81
20240529151007,0,1002.49,33.41,45.1,28913.42,143.45
20240529152007,0,1002.42,32.46,46.83,29302.5,147.09
20240529153007,0,1002.44,31.89,48.92,24897.25,107.13
20240529154007,0,1002.42,31.53,50.1,19575.42,67
20240529155007,0,1002.41,30.95,51.65,18230.33,57.98
20240529160007,0,1002.41,29.92,55.1,14656.5,38.71
20240529161007,0,1002.46,29.39,57.06,12008,26.44
20240529162007,0,1002.51,29.23,58.25,10373.67,19.36
20240529163007,0,1002.55,29.02,57.58,8766.83,13.97
20240529164007,0,1002.56,28.56,59.7,8024.67,11.52
20240529165007,0,1002.59,28.08,61.93,6211,6.98
20240530090007,0,1003.74,44.08,29.81,86008.32,1159.53
20240530091007,0,1003.72,44.24,28.96,66501.26,686.42
20240530092007,0,1003.92,43.94,28.7,64948.04,681.33
20240530093007,0,1004.06,41.93,32.24,44487.57,331.08
20240530094007,0,1004.19,40.5,35.67,39274.4,259.66
20240530095007,0,1004.32,39.37,36.72,32430.08,176.16
20240530100007,0,1004.29,37.73,41.3,27880.33,133.31
20240530101007,0,1004.19,36.9,43.69,42973.98,317.65
20240530102007,0,1004.11,39.29,39.66,69552.36,738.21
20240530103007,0,1003.98,43.21,31.36,106786.84,1679.51
20240530104007,0,1003.76,46.17,26.04,117758.2,1927.22
20240530105007,0,1003.68,44.58,27.91,106645.96,1486.74
20240530110007,0,1003.59,43.69,29.41,98278.1,1445.37
20240530111007,0,1003.54,44.67,27.51,76766.99,935.93
20240530112007,0,1003.43,44.82,27.16,71951.01,822.86
20240530113007,0,1003.34,45.53,26.72,68238.66,740.82
20240530114007,0,1003.25,45.02,27.51,67684.5,812.63
20240530115007,0,1003.13,47.07,25.16,96632.7,1484.51
20240530120007,0,1003.06,47.54,23.32,57035.14,544.53
20240530121007,0,1002.89,45.19,26.54,37748.26,267.88
20240530122007,0,1002.79,42.37,31.9,36858.76,262.86
20240530123007,0,1002.65,40.5,35.22,50943.56,422.87
20240530124007,0,1002.4,43.3,30.38,116340.46,2014.49
20240530125007,0,1002.12,46.05,25.8,111753.76,1579.44
20240530130007,0,1001.92,44.6,27.09,110109.8,1651.5
20240530131007,0,1001.84,45.54,26.06,114511.43,1691.79
20240530132007,0,1001.83,45.88,25.44,61242.71,553.72
20240530133007,0,1001.79,44.48,28.21,47411.63,366.48
20240530134007,0,1001.85,41.89,33.22,25313.33,111.34
20240530135007,0,1001.92,38.75,39.75,20964.17,72.41
20240530140007,0,1002,37.21,43.46,15086.58,39.3
20240530141007,0,1002.06,35.8,46.47,13448.17,31.3
20240530142007,0,1002.1,34.64,49.36,11313.58,22.1
20240530143007,0,1002.18,33.9,51.65,9827.42,16.22
20240530144007,0,1002.19,33.4,53.43,11321,20.91
20240530145007,0,1002.15,33.34,53.74,12737.58,26.91
20240530150007,0,1002.16,33.36,54.66,12527.08,25.3
20240530151007,0,1002.17,33.01,56.08,11343.33,20.74
20240530152007,0,1002.2,31.74,61.17,6948.92,7.89
20240530153007,0,1002.13,30.71,64.89,7009,7.78
20240530154007,0,1002.29,30.35,67.87,5052.83,4.45
20240530155007,0,1002.47,29.22,76.85,6502.5,7.2
20240530160007,0,1002.49,28.05,85.42,7184.08,8.69
20240530161007,0,1002.46,28.16,85.01,9364.75,15.18
20240530162007,0,1002.49,28.31,80.58,11488.67,23.05
