Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240214112015,0.03,1021.9,37.86,19.73,105974.83,1952.16
20240214113015,0.04,1021.66,37.68,19.8,104126.74,1935.53
20240214114015,0.02,1021.47,37.5,19.68,101667.72,1918.71
20240214115015,0.02,1021.24,34.69,23.45,35995.8,550.17
20240214120015,0.07,1021.04,28.35,34.6,8920.5,15.65
20240214121015,0.06,1020.82,26.21,39.92,8569.5,14.35
20240214122015,0.07,1020.64,25.38,41.44,8281.67,13.4
20240214123015,0.04,1020.45,25.41,43.5,7925.92,12.37
20240214124015,0.02,1020.23,25.11,45.39,7632.42,11.49
20240214125015,0.1,1020.06,24.97,45.79,7335.92,10.71
20240214130015,0.13,1019.81,24.89,46.06,6976.58,9.78
20240214131015,0.03,1019.68,24.84,47.17,6668.33,8.88
20240214132015,0.05,1019.54,24.65,47.76,6336.5,8
20240214133015,0.05,1019.39,24.62,47.69,6074.33,7.44
20240214134015,0.03,1019.3,24.45,48.41,5856.42,6.87
20240214135015,0.09,1019.19,24.42,48.41,5628.33,6.37
20240214140015,0.03,1019.16,24.28,49.58,5466.92,6.03
20240214141015,0,1019.14,24.27,50,5284.25,5.6
20240214142015,0.08,1019.12,24.13,51.65,5125,5.29
20240214143015,0.02,1019.14,24.09,52.94,4980.75,4.95
20240214144015,0.06,1019.11,24.05,53.61,4825.33,4.58
20240214145015,0.03,1019.06,23.96,54.86,4660.25,4.31
20240214150015,0.03,1019.02,23.8,56.38,4532.75,3.99
20240214151015,0.11,1019.02,23.71,57.45,4399.33,3.72
20240214152015,0.04,1019.04,23.59,58.79,4255.17,3.48
20240214153015,0.1,1019.09,23.56,58.96,4133.83,3.22
20240214154015,0.05,1019.03,23.44,59.96,4012.42,3.02
20240214155015,0.03,1019.08,23.25,60.46,3909.83,2.82
20240214160015,0.1,1019.13,23.3,60.51,3787.92,2.7
20240214161015,0.03,1019.12,23.24,60.71,3649.17,2.49
20240214162015,0,1019.16,23.16,61.31,3476.67,2.2
20240214163015,0.04,1019.21,23.06,61.92,3297.5,2.02
20240214164015,0.03,1019.24,22.9,62.62,3070.75,1.73
20240214165015,0,1019.28,22.58,63.96,2754.75,1.37
20240216090015,0,1023.22,19.55,91.29,5855.67,7.87
20240216091015,0,1023.22,20.06,91.03,6652.58,10.42
20240216092015,0,1023.21,20.56,89.87,8703.25,17.38
20240216093015,0,1023.28,20.89,89.48,8542.08,16.49
20240216094015,0,1023.27,20.98,87.37,9166,18.86
20240216095015,0,1023.29,21.16,88.85,8763.15,17.83
20240216100015,0,1023.3,21.06,87.98,9360.83,19.73
20240216101015,0,1023.26,21.39,86.94,11714.75,31.28
20240216102015,0,1023.17,21.7,86.36,11235.75,29.48
20240216103015,0,1023.16,21.37,86.66,10963.67,29.98
20240216104015,0,1023.17,21.29,87.02,11703.17,30.69
20240216105015,0,1023.12,21.29,85.3,13498.25,41.32
20240216110015,0,1023.01,21.21,81.53,15454,53.23
20240216111015,0.02,1022.86,21.51,82.4,16258.17,59.15
20240216112015,0,1022.77,22.03,83.36,17502,71.47
20240216113015,0,1022.71,22.66,82.33,19228.08,90.78
20240216114015,0,1022.58,22.32,83.94,14974.33,58.3
20240216115015,0,1022.41,22.49,82.62,18683.33,87.13
20240216120015,0,1022.25,23.17,80.28,17199.5,66.63
20240216121015,0,1022.11,23.46,78.25,17905.08,72.27
20240216122015,0,1021.96,23.19,76.56,14314,47.42
20240216123015,0,1021.84,22.98,76.11,16717.33,62.96
20240216124015,0,1021.68,23.37,73.47,17509.17,69.24
20240216125015,0,1021.59,23.13,72.78,15446.83,54.39
20240216130015,0,1021.5,23.38,73.68,15846.75,57.04
20240216131015,0,1021.38,23.74,73.58,15993.08,57.82
20240216132015,0,1021.24,24.03,72.32,16038.42,58.64
20240216133015,0,1021.02,24.82,70.96,20456.08,94.76
20240216134015,0,1020.88,24.78,67.46,17590.75,71.09
20240216135015,0,1020.82,24.46,69.05,13182.75,41.14
20240216140015,0,1020.72,24.16,68.91,14794,51.29
20240216141015,0,1020.69,24.33,69.91,12399.67,36.67
20240216142015,0,1020.69,22.66,70.73,8057.33,15.61
20240216143015,0.02,1020.66,21.91,73.13,7963.83,14.79
20240216144015,0.03,1020.62,21.38,72.91,8550.08,16.91
20240216145015,0.03,1020.57,21.4,73.88,9045.5,19.4
20240216150015,0,1020.57,21.53,73.22,8709.67,17.68
20240216151015,0.02,1020.54,21.18,72.64,8477.58,16.51
20240216152015,0.02,1020.53,21.19,73.49,7151,11.88
20240216153015,0.06,1020.5,20.91,72.97,6058.8,8.73
20240216154015,0.02,1020.47,20.73,72.46,5783.75,7.88
20240216155015,0.02,1020.5,20.68,72.45,5193.75,6.46
20240216160015,0.08,1020.56,20.38,73.28,3693.83,3.38
20240216161015,0.03,1020.63,20.27,74.07,3062.67,2.35
20240216162015,0.07,1020.7,20.24,73.68,2710.25,1.83
20240216163015,0,1020.74,20.05,75.32,2053.58,1.13
20240216164015,0.03,1020.86,19.94,76,1575.92,0.69
20240216165015,0.03,1021.02,19.85,76.46,1208.33,0.43
20240217090015,0,1021.06,24.72,70.48,22056.92,104.6
20240217091015,0,1021.02,24.37,70.38,16111.08,57.04
20240217092015,0,1020.93,24.1,70.2,16617.25,49.78
20240217093015,0,1020.84,24.49,68.4,25319.17,92.65
20240217094015,0,1020.83,26.61,62.65,66036.82,303.95
20240217095015,0,1020.77,28.16,56.25,45555.22,504.13
20240217100015,0,1020.72,28.03,57.34,40592.49,485.06
20240217101015,0,1020.74,26.77,58.63,14578.08,51.4
20240217102015,0,1020.63,25.75,62.81,16199.33,62.94
20240217103015,0,1020.57,25.91,63.77,20214.75,101.45
20240217104015,0,1020.46,27.66,58.22,43073.54,515.09
20240217105015,0,1020.34,29.5,53.75,75810.65,1339.38
20240217110015,0,1019.98,39.15,33.52,117758.2,2162.29
20240217111015,0.02,1019.69,38.01,32.63,96637.91,1633.92
20240217112015,0,1019.44,33.45,41.47,70009.66,1019.43
20240217113015,0,1019.3,36.89,34.67,109707.3,2012.74
20240217114015,0,1019.14,36.19,35.13,64443.99,1035.74
20240217115015,0.03,1018.91,34.58,38.28,95221,1750.03
20240217120015,0,1018.74,31.71,42.46,20850.4,107.79
20240217121015,0,1018.6,27.04,54.42,18771.58,82.95
20240217122015,0,1018.44,25.98,58.85,19390,89.46
20240217123015,0,1018.4,26.14,58.73,18008.75,76.92
20240217124015,0,1018.26,27.13,56.5,23563.67,132.05
20240217125015,0,1018.11,26.89,56.06,18704.17,86.85
20240217130015,0.02,1018.07,25.65,59.91,15058.5,52.7
20240217131015,0.02,1017.95,25.73,59.72,18937.75,84.62
20240217132015,0,1017.84,25.76,60.1,17865.92,75.83
20240217133015,0,1017.68,26.06,60.16,15139.5,52.64
20240217134015,0.02,1017.55,25.74,60.81,16690.25,64.34
20240217135015,0.02,1017.38,25.89,60.04,16165.67,61.38
20240217140015,0,1017.23,26.02,60.66,15989.08,61.24
20240217141015,0,1017.22,26.31,59.72,16288.83,63.13
20240217142015,0,1017.21,25.84,61.91,15820,59.34
20240217143015,0,1017.1,25.75,63.63,15876.75,58.96
20240217144015,0,1017.05,25.61,64.38,17487,70.54
20240217145015,0,1017.05,25.5,63.67,10852.41,27.55
20240217150015,0,1017.05,24.96,64.88,9898.75,22.87
20240217151015,0,1017.05,24.41,68.02,6869.5,11.4
20240217152015,0,1017.08,23.98,69.26,6669.5,10.54
20240217153015,0,1017.07,23.96,69.74,7153.5,12.36
20240217154015,0,1017.11,23.98,69.6,6184.67,9.36
20240217155015,0,1017.18,23.83,69.98,6180.75,9.33
20240217160015,0,1017.19,23.88,69.89,6714.08,11.07
20240217161015,0,1017.26,23.79,70.63,5185.5,6.8
20240217162015,0,1017.3,23.79,70.87,6108.83,9.31
20240217163015,0,1017.38,23.8,70.73,4462.25,5.18
20240217164015,0,1017.49,23.59,73.02,4517.42,5.33
20240217165015,0,1017.54,23.63,72.54,3873.17,4.19
20240219090015,0,1018.99,34.91,40.71,41321.81,396.16
20240219091015,0,1018.91,36.34,37.51,42778.98,431.32
20240219092015,0,1018.93,35.75,37.48,35253.46,287.14
20240219093015,0,1018.82,34.59,40.52,29146.08,192.61
20240219094015,0,1018.72,35.35,38.97,59164.34,750.25
20240219095015,0,1018.74,40.03,31.19,89427.95,1452.48
20240219100015,0,1018.66,43.04,26.49,92756.68,1522.57
20240219101015,0,1018.55,39.75,29.77,37747.32,326.01
20240219102015,0,1018.47,36.81,35.18,77303.68,1237.66
20240219103015,0,1018.34,39.54,29.82,89803.68,1542.89
20240219104015,0,1018.19,37.77,32.34,66608.36,935.52
20240219105015,0.03,1018.04,37.17,34.65,70003.33,1064.41
20240219110015,0,1017.89,35.48,38.56,47406.15,527.08
20240219111015,0.03,1017.78,32.83,45.27,42545.33,416.16
20240219112015,0.08,1017.7,32.13,45.79,34169.36,261.57
20240219113015,0.02,1017.6,31.97,48.08,35566.59,279.11
20240219114015,0.02,1017.54,31.9,48.69,32631,235.06
20240219115015,0,1017.41,30.91,52.4,34881.66,270.05
20240219120015,0,1017.35,31.85,49.96,34921.08,271.81
20240219121015,0.02,1017.26,31.09,50.82,27489.67,170.76
20240219122015,0,1017.17,30.66,51.74,27803.5,174.7
20240219123015,0,1017.04,30.49,52.86,25793.83,151.7
20240219124015,0.04,1016.98,30.56,51.74,24089.33,132.87
20240219125015,0,1016.83,30.73,53.04,27932.67,179.56
20240219130015,0,1016.68,30.15,55.87,25983.43,158.2
20240219131015,0.02,1016.68,30.62,56.62,25848.42,157.31
20240219132015,0,1016.56,30.92,55.88,24977.58,145.35
20240219133015,0,1016.43,30.51,56.11,20324,99.37
20240219134015,0.02,1016.38,29.36,58.66,12971.83,40.73
20240219135015,0,1016.37,28.79,60.13,11796,33.06
20240219140015,0,1016.36,28.5,60.6,11117.75,29.84
20240219141015,0,1016.3,28.57,61.04,13345.42,42.04
20240219142015,0,1016.22,28.69,61.06,12966.42,40.52
20240219143015,0,1016.18,28.27,63.18,8924.17,19.77
20240219144015,0.02,1016.06,27.39,67.26,6524.5,9.74
20240219145015,0,1016.02,27.3,68.38,7366.67,12
20240219150015,0,1016.06,27.3,69.32,7905.75,13.68
20240219151015,0,1016,27.2,70.47,6451.67,9.04
20240219152015,0,1015.98,27.35,70.46,9002.33,18.77
20240219153015,0,1016.01,27.78,69.8,10270.83,25.29
20240219154015,0,1016.01,28.33,68.93,11108,31.08
20240219155015,0,1016.02,27.45,72.56,8460.84,17.87
20240219160015,0,1015.98,27.08,73.04,6345.17,9.92
20240219161015,0,1015.93,26.77,75.47,6530.5,10.32
20240219162015,0,1016.09,26.54,77.01,5897.58,8.51
20240219163015,0.05,1016.12,26.58,77.34,6722,11.42
20240219164015,0,1016.14,26.46,77.76,4371.58,5.03
20240219165015,0,1016.14,26.35,78.74,4414.75,5.49
20240220090015,0,1018.61,28.2,58.33,11935.17,28.25
20240220091015,0,1018.53,27.91,59.83,11005.92,28.36
20240220092015,0,1018.53,28.69,61.04,14372.08,41.3
20240220093015,0,1018.53,27.92,61.54,14292.5,41.77
20240220094015,0,1018.53,28.71,59.39,35059.19,126.12
20240220095015,0,1018.45,32.17,50.22,60924.96,632.89
20240220100015,0,1018.43,34.08,43.49,68296.45,971.26
20240220101015,0,1018.4,37.62,36.39,104281.28,1859.8
20240220102015,0.4,1018.29,35.43,41.46,74446.86,1077.51
20240220103015,0.12,1018.21,34.48,45.83,85191.28,1339.8
20240220104015,0.53,1018.16,36.88,42.08,110653.36,1959.79
20240220105015,0.76,1018.06,37.2,42.33,114182.24,2013.22
20240220110015,0.93,1017.94,36.57,43.95,105792.63,1850.67
20240220111015,0.66,1017.89,37.08,43.32,109636.32,1967.72
20240220112015,1.68,1017.71,36.2,45.08,110835.01,2004.84
20240220113015,0.8,1017.64,37.44,42.34,107326.8,1945.09
20240220114015,0.98,1017.52,36.99,43.17,103531.26,1908.54
20240220115015,1.24,1017.38,36.65,44.26,100812.59,1884.02
20240220120015,1.22,1017.22,36.1,45.08,50207.42,824.8
20240220121015,1.39,1016.97,30.7,60.66,9054.33,19.77
20240220122015,1.68,1016.84,29.55,64.55,9073.42,19.69
20240220123015,1.41,1016.74,29.24,65.99,9901.42,22.42
20240220124015,1.94,1016.59,28.62,68.41,7829.58,14.14
20240220125015,1.59,1016.36,28.29,69.56,7263.58,12.1
20240220130015,1.97,1016.16,28.08,70.31,6840.08,10.79
20240220131015,1.18,1016.04,27.93,71.69,6702.33,10.45
20240220132015,1.58,1016.04,27.86,72.13,6941.59,11.09
20240220133015,1.41,1015.97,27.92,71.8,8471.08,16.77
20240220134015,1.34,1015.84,27.96,71.95,7677.5,14.02
20240220135015,1.12,1015.74,27.69,73.73,7180.25,12.04
20240220140015,1.11,1015.58,27.52,74.38,6427.42,9.06
20240220141015,1.27,1015.44,27.47,74.63,7278.83,13.03
20240220142015,1.59,1015.39,27.47,74,6406.5,9.6
20240220143015,1.33,1015.33,27.3,74.74,5994.17,8.24
20240220144015,1.31,1015.19,27.36,74.95,6627.75,10.4
20240220145015,1.28,1015.09,27.24,75.07,5600.17,7.29
20240220150015,0.83,1015.16,27.37,73.24,6533.75,10.52
20240220151015,0.69,1015.16,27.1,73.95,5227.83,6.18
20240220152015,0.61,1015.15,26.81,75.08,5044.92,5.51
20240220153015,0.9,1015.08,26.64,75.86,5186.83,5.64
20240220154015,0.56,1015.11,26.81,76.28,7524.75,13.47
20240220155015,0.27,1015.2,27.02,75.1,6672.42,10.35
20240220160015,1.04,1015.26,27.12,74.8,8901.75,18.65
20240220161015,0.85,1015.35,27.15,74.33,8956.5,19.61
20240220162015,1.05,1015.45,27.08,74.19,6895.83,11.78
20240220163015,0.89,1015.49,26.52,76.55,5406.33,6.99
20240220164015,0.58,1015.53,26.54,76.73,5954.17,8.92
20240220165015,0.79,1015.57,26.45,76.82,4242.75,4.79
20240221090015,0,1019.5,27.02,60.15,12560,30.28
20240221091015,0,1019.46,27.3,58.45,8466.83,16
20240221092015,0,1019.36,27.52,57.35,11230.17,17.24
20240221093015,0,1019.36,28.42,53.52,25571.72,61.93
20240221094015,0,1019.31,31.06,46.42,38560.8,109.45
20240221095015,0,1019.25,37.03,36.8,110538.53,1801.24
20240221100015,0,1019.04,41.84,29.12,112676.45,1934.73
20240221101015,0.27,1018.79,39.85,28.27,113486.48,1971.62
